UID,PUBLICATION_DATE,SITE_ID,DATE_COL,VISIT_NO,YEAR,UNIQUE_ID,DSGN_CYCLE,AG_ECO3,AG_ECO3_NM,AG_ECO9,AG_ECO9_NM,BORD_RIV,CNTYNAME,COMID,DES_FTYPE,ELEVATION,EPA_REG,EVAL_CAT,FCODE,FED_NONFED,FEOW_ID,FRAME08,FRAME13,FRAME18,FRAMEEW,FRAMEWS,FS_EW,FTYPE,GNIS_ID,GNIS_NAME,HUC2,HUC2_NM,HUC8,HUC8_NM,LAT_DD83,LON_DD83,MAJ_BAS_NM,MAJ_BASIN,MAJ_RIV_NM,MAJ_RIVER,MIS_BAS_NM,MIS_BASIN,MISS_BASIN,NA_L1CODE,NA_L1NAME,NA_L2CODE,NA_L2NAME,NARS_NAME,OWN_NARS,PANEL_RVST,PANEL_SOT,PANEL_USE,PANEL_WGT,PROB_CAT,PSTL_CODE,REACHCODE,SF_ST_ID,SITETYPE,SOURCE,STATE_NM,STATE_SF,STATECTY,STRAH_CAL,STRAH_CAT,STRAH_ORD,STRATUM,TNT_CAT,URBN_NRS08,URBN_NRS18,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,USFS,WGT_CAT,WGT_DSGN,WGT_TP_EXTENT,XCOORD,YCOORD,WGT_TP_CORE
2012733,7/8/2021,NRS18_NV_10024,6/26/2018,1,2018,NRS_NV-10473,2018-19,WMTNS,West,XER,Xeric,Not_Border,Elko,10750115,StreamRiverPer,1558.34,Region_09,Target_Sampled,46006,Non-Federal,126,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,861480,South Fork Humboldt River,H16,GB,H16040103,South Fork Humboldt,40.69325352,-115.8337917,Great Basin Region,H16,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,South Fork Humboldt River,BLM,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseRO_XER,NRS18_18,NV_RO_XER,NV,R16040103000011,None,PROB,NHDPlusv2,Nevada,Include,F32007,5,RiversOther,5,NV,Target,Non-Urban,Non-Urban,13,Central Basin and Range,13q,Carbonate Woodland Zone,Not_Forest_Service,NV_RV_XER_Include_18,583.1233016,68.38592161,-1650138.937,530675.8609,118.6696875
2012734,7/8/2021,NRS18_IL_10010,8/28/2018,1,2018,NRS_IL-10043,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Knox,13584484,StreamRiverPer,165.185,Region_05,Target_Sampled,46006,Federal,148,Include,Include,Include,Exclude,Exclude,Not_USFS,StreamRiver,408618,Fox Creek,H07,MS,H07130005,Spoon,40.78505904,-90.13890744,Upper Mississippi Region,H07,Not Major River,NotMajorRiver,Upper Mississippi Region,H07,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Fox Creek,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseRiver,NRS18_08_TSS,IL_Rivers_IL_6th,IL,R07130005000384,None,PROB,NHDPlusV1,Illinois,Include,F17095,6,RiversOther,6,IL,Target,Non-Urban,Non-Urban,72,Interior River Valleys and Hills,72i,Western Dissected Illinoian Till Plain,Not_Forest_Service,IL_RV_TPL_Include,307.9983215,232.8396363,490246.3,383257.4,278.11401
2012735,7/8/2021,NRS18_IL_10021,8/29/2018,1,2018,NRS_IL-10090,2018-19,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,Not_Border,Jo Daviess,13359864,StreamRiverPer,189.075,Region_05,Target_Sampled,46006,Federal,148,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,403579,Apple River,H07,MS,H07060005,Apple-Plum,42.31862373,-90.2343133,Upper Mississippi Region,H07,Not Major River,NotMajorRiver,Upper Mississippi Region,H07,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Apple River,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseRO,NRS18_13_TSS,IL_RiversOther_UMW,IL,R07060005000183,None,PROB,NHDPlusV1,Illinois,Include,F17085,5,RiversOther,5,IL,Target,Non-Urban,Non-Urban,52,Driftless Area,52a,Savanna Section,Not_Forest_Service,IL_RV_UMW_Include_18,78.51605,19.01791967,471869.8,554079.9,31.69653279
2012736,7/8/2021,NRS18_WA_10049,6/26/2018,1,2018,NRS_WA-10410,2018-19,WMTNS,West,XER,Xeric,Not_Border,Yakima,23102054,StreamRiverPer,259.695,Region_10,Target_Sampled,46006,Federal,120,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1509282,Wanity Slough,H17,PN,H17030003,Lower Yakima,46.45440604,-120.4150557,Pacific Northwest Region,H17,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,Wanity Slough,Tribal Land,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_OverSS,NRS18_13_TSS,WA_SmallStreams_XER,WA,R17030003001270,None,PROB,NHDPlusV1,Washington,Include,F53077,2,SmallStreams,2,WA,Target,Urban,Non-Urban,10,Columbia Plateau,10e,Pleistocene Lake Basins,Not_Forest_Service,WA_SS_XER_Include,3644.13,607.5946377,-1860393,1240778,810.1261836
2012737,7/8/2021,NRS18_ND_10225,6/26/2018,1,2018,NRS_ND-10447,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Eddy,14267948,StreamRiverPer,430.13,Region_08,Target_Sampled,46006,Federal,109,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,0,None,H09,SR,H09020203,Middle Sheyenne,47.74264455,-98.854387,Souris-Red-Rainy Region,H09,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,9,GREAT PLAINS,9.2,TEMPERATE PRAIRIES,None,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverSS_TPL,NRS18_18,ND_SS_TPL,ND,R09020203000422,None,PROB,NHDPlusv2,North Dakota,Include,F38027,2,SmallStreams,2,ND,Target,Non-Urban,Non-Urban,46,Northern Glaciated Plains,46j,Glacial Outwash,Not_Forest_Service,ND_SS_TPL_Include,1502.951815,164.0255752,-215598.7921,1146220.706,164.0255752
2012738,7/8/2021,NRS18_WV_10002,6/26/2018,1,2018,NRS_WV-10019,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,OH:WV,Marshall,19455269,ArtificialPathStreamPer,191.44,Region_03,Target_Sampled,55800,Federal,150,Include,Include,Include,Exclude,Exclude,Not_USFS,ArtificialPath,425264,Ohio River,H05,MS,H05030106,Upper Ohio-Wheeling,39.9187742,-80.79683477,Ohio-Tennessee Region,H05_06,Ohio River,MajorRiver,Ohio-Tennessee Region,H05,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,Ohio River,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3R2_BaseRiver,NRS18_08_TSS,MajorRiver,WV,R05030106000097,None,PROB,NHDPlusV1,West Virginia,Include,F54051,8,RiversMajor,8,WV,Target,Non-Urban,Non-Urban,70,Western Allegheny Plateau,70a,Permian Hills,Not_Forest_Service,WV_RV_SAP_Include,80.31424687,270.7544141,1282501,373895,288.8047084
2012739,7/8/2021,NRS18_VT_10023,6/27/2018,1,2018,NRS_VT-10120,2018-19,EHIGH,Eastern Highlands,NAP,Northern Appalachians,Not_Border,Caledonia,4573773,StreamRiverPer,375.145,Region_01,Target_Sampled,46006,Federal,118,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,1459574,South Branch Wells River,H01,NE,H01080103,Waits,44.21852254,-72.26004236,New England Region,H01,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,5,NORTHERN FORESTS,5.3,ATLANTIC HIGHLANDS,South Branch Wells River,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2R2_OverStream,NRS18_13_TSS,VT_RiverStream_NAP,VT,R01080103000123,None,PROB,NHDPlusV1,Vermont,Include,F50005,2,SmallStreams,2,VT,Target,Non-Urban,Non-Urban,58,Northeastern Highlands,58l,Northern Piedmont,Not_Forest_Service,VT_SS_NAP_Include,182.4371,491.8560331,1871495,986876.5,510.7735729
2012740,7/8/2021,NRS18_PA_10026,6/27/2018,1,2018,NRS_PA-10087,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Northumberland,8152547,ArtificialPathStreamPer,134.105,Region_03,Target_Sampled,55800,Federal,158,Include,Include,Include,Exclude,Exclude,Not_USFS,ArtificialPath,1190936,West Branch Susquehanna River,H02,MA,H02050206,Lower West Branch Susquehanna,41.06234628,-76.85619616,Mid-Atlantic Region,H02,Susquehanna River,MajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,West Branch Susquehanna River,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseRM,NRS18_13_TSS,MajorRiver,PA,R02050206000030,None,PROB,NHDPlusV1,Pennsylvania,Include,F42097,6,RiversMajor,6,PA,Target,Urban,Non-Urban,67,Ridge and Valley,67b,Northern Shale Valleys,Not_Forest_Service,PA_RV_SAP_Include,378.7304,305.9305744,1585256,559397.4,305.9305744
2012741,7/8/2021,NRS18_IL_10002,6/27/2018,1,2018,NRS_IL-10035,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Calhoun,3601254,ArtificialPathStreamPer,128.145,Region_05,Target_Sampled,55800,Federal,148,Include,Include,Include,Exclude,Exclude,Not_USFS,ArtificialPath,410769,Illinois River,H07,MS,H07130011,Lower Illinois,39.2086468,-90.592919,Upper Mississippi Region,H07,Illinois River Mississippi Trib,MajorRiver,Upper Mississippi Region,H07,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Illinois River,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3R2_BaseRiver,NRS18_08_TSS,MajorRiver,IL,R07130011002587,None,PROB,NHDPlusV1,Illinois,Include,F17013,8,RiversMajor,8,IL,Target,Non-Urban,Non-Urban,72,Interior River Valleys and Hills,72d,Upper Mississippi Alluvial Plain,Not_Forest_Service,IL_RV_TPL_Include,211.4121819,232.8396363,462357.6,204665.9,278.11401
2012742,7/8/2021,NRS18_KS_RF003,6/27/2018,1,2018,NRS_KS-10325,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Chase,20906601,StreamRiverPer,363.49,Region_07,Target_Sampled,46006,Federal,146,Exclude,Exclude,Exclude,Exclude,Exclude,Not_USFS,StreamRiver,477162,Fox Creek,H11,MS,H11070203,Mobile-Tensaw,38.43622,-96.5485,Arkansas-White-Red Region,H11,Not Major River,NotMajorRiver,Arkansas-White-Red Region,H11,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Fox Creek,Non Federal,NRS_NO_NO_NO_18,HAND,NONE,NONE,NONE,KS,R11070203000228,None,HAND,None,Kansas,Include,F20017,3,LargeStreams,3,None,Target,Non-Urban,Non-Urban,28,Flint Hills,28a,Flint Hills,Not_Forest_Service,NONE,0,0,-47426.78639,105069.1847,0
2012743,7/8/2021,NRS18_NJ_10005,6/26/2018,1,2018,NRS_NJ-10045,2018-19,EHIGH,Eastern Highlands,NAP,Northern Appalachians,Not_Border,Hunterdon,9512852,StreamRiverPer,155.45,Region_02,Target_Sampled,46006,Federal,118,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,879753,Rockaway Creek,H02,MA,H02030105,Raritan,40.70015927,-74.78778261,Mid-Atlantic Region,H02,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,5,NORTHERN FORESTS,5.3,ATLANTIC HIGHLANDS,Rockaway Creek,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseSS,NRS18_13_TSS,NJ_SmallStreams_NAP,NJ,R02030105000076,None,PROB,NHDPlusV1,New Jersey,Include,F34019,1,SmallStreams,1,NJ,Target,Non-Urban,Non-Urban,58,Northeastern Highlands,58h,Reading Prong,Not_Forest_Service,NJ_SS_NAP_Include,474.672,214.5892108,1762803,556183.6,286.1189478
2012746,7/8/2021,NRS18_NV_10007,6/27/2018,1,2018,NRS_NV-10339,2018-19,WMTNS,West,XER,Xeric,Not_Border,Elko,23335288,StreamRiverPer,1699.63,Region_09,Target_Sampled,46006,Federal,121,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,859486,Deep Creek,H17,PN,H17050105,South Fork Owyhee,41.55243455,-116.196014,Pacific Northwest Region,H17,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,Deep Creek,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2R2_BaseStream,NRS18_13_TSS,NV_LargeStreams_XER,NV,R17050105001080,None,PROB,NHDPlusV1,Nevada,Include,F32007,3,LargeStreams,3,NV,Target,Non-Urban,Non-Urban,80,Northern Basin and Range,80a,Dissected High Lava Plateau,Not_Forest_Service,NV_LS_XER_Include,950.4996,115.5505,-1659535,631052.8,320.9736112
2012747,7/8/2021,NRS18_NH_10005,6/27/2018,1,2018,NRS_NH-10073,2018-19,EHIGH,Eastern Highlands,NAP,Northern Appalachians,Not_Border,Merrimack,6742014,ArtificialPathStreamPer,67.44,Region_01,Target_Sampled,55800,Federal,118,Include,Include,Include,Exclude,Exclude,Not_USFS,ArtificialPath,619363,Merrimack River,H01,NE,H01070006,Merrimack River,43.19317272,-71.5235048,New England Region,H01,Merrimack River,Additional,Not Miss River Basin,NMRB,Not_Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Merrimack River,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseRiver,NRS18_08_TSS,Additional,NH,R01070006001798,None,PROB,NHDPlusV1,New Hampshire,Include,F33013,7,RiversMajor,7,NH,Target,Urban,Urban,59,Northeastern Coastal Zone,59h,Gulf of Maine Coastal Plain,Not_Forest_Service,NH_RV_NAP_Include,47.88446667,79.42559035,1957430,890970.3,93.23873649
2012748,7/8/2021,NRS18_AR_10002,6/27/2018,1,2018,NRS_AR-10057,2018-19,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,AR:TN,Mississippi,7471678,ArtificialPathStreamPer,65.74,Region_06,Target_Sampled,55800,Federal,149,Include,Include,Include,Exclude,Exclude,Not_USFS,ArtificialPath,1629903,Mississippi River,H08,MS,H08010100,Lower Mississippi-Memphis,35.62598092,-89.87932864,Lower Mississippi Region,H08,Lower Mississippi River,MajorRiver,Lower Mississippi Region,H08,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,Mississippi River,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3R2_BaseRiver,NRS18_08_TSS,MajorRiver,AR,R08010100000724,None,PROB,NHDPlusV1,Arkansas,Include,F05093,10,RiversMajor,10,AR,Target,Non-Urban,Non-Urban,73,Mississippi Alluvial Plain,73a,Northern Holocene Meander Belts,Not_Forest_Service,AR_RV_CPL_Include,306.6206436,321.5475226,549133.822,-192236.671,404.2311713
2012749,7/8/2021,NRS18_WA_10035,6/27/2018,1,2018,NRS_WA-10438,2018-19,WMTNS,West,XER,Xeric,Not_Border,Yakima,23100328,StreamRiverPer,293.25,Region_10,Target_Sampled,46006,Federal,120,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1508126,Satus Creek,H17,PN,H17030003,Lower Yakima,46.24149542,-120.4127497,Pacific Northwest Region,H17,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,Satus Creek,Tribal Land,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseRO_XER,NRS18_18,WA_RO_XER,WA,R17030003000458,None,PROB,NHDPlusv2,Washington,Include,F53077,5,RiversOther,5,WA,Target,Non-Urban,Non-Urban,10,Columbia Plateau,10g,Yakima Folds,Not_Forest_Service,WA_RV_XER_Include,531.144178,118.3119139,-1866219.288,1217899.462,140.8475165
2012750,7/8/2021,NRS18_SD_10016,6/27/2018,1,2018,NRS_SD-10421,2018-19,WMTNS,West,WMT,Western Mountains,Not_Border,Custer,14396300,StreamRiverPer,1457.43,Region_08,Target_Sampled,46006,Non-Federal,142,Include,Include,Include,Include,Include,West,StreamRiver,1261869,Iron Creek,H10U,MS,H10120109,Middle Cheyenne-Spring,43.82918074,-103.4590567,Missouri Region,H10,Not Major River,NotMajorRiver,Missouri Region,H10U,Mississippi_Basin,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Iron Creek,USFS,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseSS,NRS18_13_TSS,SD_SmallStreams_WMT,SD,R10120109000155,None,PROB,NHDPlusV1,South Dakota,Include,F46033,2,SmallStreams,2,SD,Target,Non-Urban,Non-Urban,17,Middle Rockies,17b,Black Hills Plateau,Forest_Service,SD_SS_WMT_Include,636.6358,115.2061412,-596975.6,731921.1,115.2061412
2012751,7/8/2021,NRS18_WI_10069,6/27/2018,1,2018,NRS_WI-10098,2018-19,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,Not_Border,Burnett,2268185,StreamRiverPer,371.64,Region_05,Target_Sampled,46006,Federal,148,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,0,None,H07,MS,H07030001,Upper St. Croix,45.68021215,-92.07057777,Upper Mississippi Region,H07,Not Major River,NotMajorRiver,Upper Mississippi Region,H07,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,None,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_OverStream,NRS18_08_TSS,WI_Streams_WI_1st,WI,R07030001000832,None,PROB,NHDPlusV1,Wisconsin,Include,F55013,1,SmallStreams,1,WI,Target,Non-Urban,Non-Urban,51,North Central Hardwood Forests,51a,St. Croix Stagnation Moraines,Not_Forest_Service,WI_SS_UMW_Include,8637.138912,1398.582509,306200.8,920895.5,1605.779918
2012752,7/8/2021,NRS18_OH_10001,6/27/2018,2,2018,NRS_OH-10034,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Columbiana,3819373,StreamRiverPer,309.19,Region_05,Target_Sampled,46006,Federal,150,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,0,None,H05,MS,H05030101,Upper Ohio,40.70662879,-80.79917275,Ohio-Tennessee Region,H05_06,Not Major River,NotMajorRiver,Ohio-Tennessee Region,H05,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,None,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3R2_BaseStream,NRS18_08_TSS,OH_Streams_OH_1st,OH,R05030101001126,None,PROB,NHDPlusV1,Ohio,Include,F39029,1,SmallStreams,1,OH,Target,Non-Urban,Non-Urban,70,Western Allegheny Plateau,70c,Pittsburgh Low Plateau,Not_Forest_Service,OH_SS_SAP_Include,12103.18283,4736.780411,1268248,460997.7,4736.780411
2012753,7/8/2021,NRS18_TX_10016,6/28/2018,2,2018,NRS_TX-10091,2018-19,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,Not_Border,Harris,1440185,StreamRiverPer,26.06,Region_06,Target_Sampled,46006,Federal,141,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,0,None,H12,TX,H12040104,Buffalo-San Jacinto,29.91046544,-95.49178127,Rio Grande-Texas-Gulf Region,H12_13,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,9,GREAT PLAINS,9.5,TEXAS-LOUISIANA COASTAL PLAIN,None,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3R2_GCP_SS_Base,NRS18_08_TSS,TX_GCP_SS,TX,R12040104000682,None,PROB,NHDPlusV1,Texas,Include,F48201,1,SmallStreams,1,TX,Target,Urban,Urban,34,Western Gulf Coastal Plain,34a,Northern Humid Gulf Coastal Prairies,Not_Forest_Service,TX_SS_CPL_Include,21230.95923,592.9457396,49036.42,-847215.2,1423.069775
2012754,7/8/2021,NRS18_ND_10010,6/28/2018,2,2018,NRS_ND-10341,2018-19,PLNLOW,Plains and Lowlands,NPL,Northern Plains,Not_Border,Emmons,14665083,StreamRiverPer,523.685,Region_08,Target_Sampled,46006,Federal,142,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1032236,Spring Creek,H10U,MS,H10130104,Beaver,46.27863457,-100.2428553,Missouri Region,H10,Not Major River,NotMajorRiver,Missouri Region,H10U,Mississippi_Basin,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Spring Creek,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2R2_BaseStream,NRS18_13_TSS,ND_LargeStreams_NPL,ND,R10130104000196,None,PROB,NHDPlusV1,North Dakota,Include,F38029,3,LargeStreams,3,ND,Target,Non-Urban,Non-Urban,43,Northwestern Great Plains,43c,River Breaks,Not_Forest_Service,ND_LS_NPL_Include,1156.133,140.714295,-327644.9,988303.6,192.3095364
2012755,7/8/2021,NRS18_MO_10011,6/28/2018,1,2018,NRS_MO-10034,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,IL:MO,Lincoln,2930839,ArtificialPathStreamPer,132.145,Region_07,Target_Sampled,55800,Federal,148,Include,Include,Include,Exclude,Exclude,Not_USFS,ArtificialPath,0,None,H07,MS,H07110004,The Sny,39.1760524,-90.71722249,Upper Mississippi Region,H07,Upper Mississippi River,MajorRiver,Upper Mississippi Region,H07,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseRiver,NRS18_08_TSS,MajorRiver,MO,R07110004002742,None,PROB,NHDPlusV1,Missouri,Include,F29113,0,RiversMajor,8,MO,Target,Non-Urban,Non-Urban,72,Interior River Valleys and Hills,72d,Upper Mississippi Alluvial Plain,Not_Forest_Service,MO_RV_TPL_Include,283.6086078,250.6397077,451942.5,200420.6,310.3158285
2012756,7/8/2021,NRS18_KY_10019,6/28/2018,1,2018,NRS_KY-10080,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,IN:KY,Carroll,3408305,ArtificialPathStreamPer,128.02,Region_04,Target_Sampled,55800,Federal,150,Include,Include,Include,Exclude,Exclude,Not_USFS,ArtificialPath,425264,Ohio River,H05,MS,H05090203,Middle Ohio-Laughery,38.68588114,-85.17831438,Ohio-Tennessee Region,H05_06,Ohio River,MajorRiver,Ohio-Tennessee Region,H05,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Ohio River,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseRM,NRS18_13_TSS,MajorRiver,KY,R05090203000001,None,PROB,NHDPlusV1,Kentucky,Include,F21041,8,RiversMajor,8,KY,Target,Urban,Non-Urban,71,Interior Plateau,71d,Outer Bluegrass,Not_Forest_Service,KY_RV_SAP_Include,461.8667,268.7322463,930516.1,185953.5,311.7294057
2012757,7/8/2021,NRS18_MA_10013,6/26/2018,1,2018,NRS_MA-10096,2018-19,EHIGH,Eastern Highlands,NAP,Northern Appalachians,Not_Border,Berkshire,7710020,StreamRiverPer,272.92,Region_01,Target_Sampled,46006,Federal,118,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,607486,Ironwork Brook,H01,NE,H01100005,Housatonic,42.12793973,-73.30680862,New England Region,H01,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,5,NORTHERN FORESTS,5.3,ATLANTIC HIGHLANDS,Ironwork Brook,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseSS_NAP,NRS18_18,MA_SS_NAP,MA,R01100005000710,None,PROB,NHDPlusv2,Massachusetts,Include,F25003,2,SmallStreams,2,MA,Target,Non-Urban,Non-Urban,58,Northeastern Highlands,58b,Western New England Marble Valleys,Not_Forest_Service,MA_SS_NAP_Include,2133.246273,593.4431702,1845807.154,739872.1301,593.4431702
2012758,7/8/2021,NRS18_MI_10052,6/28/2018,1,2018,NRS_MI-10151,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Saginaw,13015191,StreamRiverPer,178.01,Region_05,Target_Sampled,46006,Federal,116,Include,Include,Include,Exclude,Exclude,Not_USFS,StreamRiver,626175,Flint River,H04,GL,H04080204,Flint,43.32067313,-83.99699064,Great Lakes Region,H04,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.2,CENTRAL USA PLAINS,Flint River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseRO_TPL,NRS18_18,MI_RO_TPL,MI,R04080204000038,None,PROB,NHDPlusv2,Michigan,Include,F26145,6,RiversOther,6,MI,Target,Non-Urban,Non-Urban,57,Huron/Erie Lake Plains,57e,Saginaw Lake Plain,Not_Forest_Service,MI_RV_TPL_Include,387.9649753,93.41900193,966225.9577,712829.6672,114.1787801
2012759,7/8/2021,NRS18_CT_10018,6/27/2018,1,2018,NRS_CT-10116,2018-19,EHIGH,Eastern Highlands,NAP,Northern Appalachians,Not_Border,Litchfield,7710072,StreamRiverPer,206.83,Region_01,Target_Sampled,46006,Federal,118,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,619258,Konkapot River,H01,NE,H01100005,Housatonic,42.04691303,-73.31172517,New England Region,H01,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,5,NORTHERN FORESTS,5.3,ATLANTIC HIGHLANDS,Konkapot River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseLS_NAP,NRS18_18,CT_LS_NAP,CT,R01100005000680,None,PROB,NHDPlusv2,Connecticut,Include,F09005,3,LargeStreams,3,CT,Target,Non-Urban,Non-Urban,58,Northeastern Highlands,58b,Western New England Marble Valleys,Not_Forest_Service,CT_LS_NAP_Include,1275.752078,216.54412,1847558.068,730970.7991,264.6650355
