"","SITE_ID","VISIT_ID","DATE_COL","NTL_PPM","PTL_PPB","VISIT_NO","SITE_TYPE","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","ECO_REG","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","TSTATE_TP","TSTATE_TN","TSTATE_CHL","PTL_COND","NTL_COND","CHLA_COND","tn.tp","TN_mol","TP_mol"
"418","NLA06608-0623",7904,"6/20/2007",0.628,43,1,"PROB_Lake",-81.31730025,41.06227132,"Region_5",18.41496609,"YES","NAP","MAN-MADE",82.83694458,328.39,4110002,"NLA_OH-10016","3: EUTROPHIC (>25-50 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","3: EUTROPHIC (>7 to 30 mg/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",32.2953515513738,4.48347254943957e-05,1.38827178961266e-06
"419","NLA06608-0624",7905,"6/5/2007",1.274,49,1,"PROB_Lake",-89.02743535,39.37683345,"Region_5",50.01411312,"YES","TPL","MAN-MADE",31.82152563,195.91,7140201,"NLA_IL-10010","3: EUTROPHIC (>25-50 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","4: HYPEREUTROPHIC (> 30 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",57.4939538764903,9.09545227386307e-05,1.58198413234931e-06
"420","NLA06608-0625",7906,"9/19/2007",0.055,1,1,"PROB_Lake",-118.185992,44.9542938,"Region_10",168.5476261,"NO","WMT","NATURAL",6.795637891,2257.2,17050203,"NLA_OR-10021","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",121.62182550796,3.92660812450917e-06,3.22853904561083e-08
"421","NLA06608-0627",7907,"7/19/2007",0.616,11,1,"PROB_Lake",-88.48011849,44.88675167,"Region_5",59.0272092,"NO","UMW","NATURAL",83.48663736,256.59,4030104,"NLA_WI-10026","2: MESOTROPHIC (>10-25 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",123.833131426287,4.39780109945028e-05,3.55139295017192e-07
"422","NLA06608-0628",7908,"6/25/2007",0.793,40,1,"PROB_Lake",-105.1444706,35.75956138,"Region_6",3.820290719,"NO","SPL","MAN-MADE",325.8986282,2059.13,11080004,"NLA_NM-10011","3: EUTROPHIC (>25-50 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","2: MESOTROPHIC (>2-7 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",43.8391398308239,5.66145498679232e-05,1.29141561824433e-06
"423","NLA06608-0630",7909,"7/30/2007",0.771,8,1,"PROB_Lake",-87.77935818,46.30058363,"Region_5",93.13153221,"NO","UMW","NATURAL",20.65457995,424.93,4030110,"NLA_MI-10026","1: OLIGOTROPHIC (<= 10 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",213.114607878721,5.50439066181195e-05,2.58283123648867e-07
"424","NLA06608-0632",7910,"6/12/2007",0.746,44,1,"PROB_Lake",-94.63514177,38.35723526,"Region_7",7.632136181,"NO","TPL","MAN-MADE",75.81200985,256.18,10290102,"NLA_KS-10022","3: EUTROPHIC (>25-50 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","4: HYPEREUTROPHIC (> 30 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",37.4916867061729,5.32590847433426e-05,1.42055718006877e-06
"425","NLA06608-0634",7911,"8/22/2007",6.8,288,1,"PROB_Lake",-101.229344,47.92494929,"Region_8",81.78952116,"NO","NPL","NATURAL",12.78635999,663.58,9010001,"NLA_ND-10026","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","4: HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",52.2113897382658,0.000485471549939316,9.2981924513592e-06
"426","NLA06608-0635",7912,"8/22/2007",0.224,18,1,"PROB_Lake",-105.1268527,40.33649731,"Region_8",5.170878971,"YES","SPL","MAN-MADE",189.8167021,1562.41,10190006,"NLA_CO-10021","2: MESOTROPHIC (>10-25 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",27.518473650286,1.5992003998001e-05,5.8113702820995e-07
"427","NLA06608-0637",7913,"8/6/2007",0.454,21,1,"PROB_Lake",-111.0580729,40.13391202,"Region_8",2.511888266,"NO","WMT","MAN-MADE",5376.669903,2304,14060004,"NLA_UT-10013","2: MESOTROPHIC (>10-25 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","3: EUTROPHIC (>7 to 30 mg/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",47.8063279485835,3.24123652459485e-05,6.77993199578275e-07
"428","NLA06608-0641",7915,"7/25/2007",0.737,49,1,"PROB_Lake",-117.6640499,48.41877337,"Region_10",21.49824829,"NO","WMT","NATURAL",27.00043435,713.93,17020003,"NLA_WA-10016","3: EUTROPHIC (>25-50 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","3: EUTROPHIC (>7 to 30 mg/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",33.2598461593198,5.26165488684229e-05,1.58198413234931e-06
"429","NLA06608-0648",7916,"8/1/2007",8.603,349,1,"PROB_Lake",-99.24832126,42.26770086,"Region_7",15.49382569,"NO","SPL","NATURAL",10.29330913,730.78,10220001,"NLA_NE-10029","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","4: HYPEREUTROPHIC (> 30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",54.5096413047659,0.000614192903548226,1.12676012691818e-05
"430","NLA06608-0649",7917,"9/19/2007",0.095,9,1,"PROB_Lake",-119.9997761,38.47603543,"Region_9",22.52455543,"NO","WMT","MAN-MADE",70.0184268,2227.25,18040010,"NLA_CA-10015","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","3:MOST DISTURBED",23.3415624712247,6.78232312415221e-06,2.90568514104975e-07
"431","NLA06608-0650",7918,"7/25/2007",0.466,23,1,"PROB_Lake",-111.3963618,44.64209925,"Region_10",4.035550348,"NO","WMT","NATURAL",2459.15098,1973,17040202,"NLA_ID-10015","2: MESOTROPHIC (>10-25 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","2: MESOTROPHIC (>2-7 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",44.8029807800075,3.32690797458414e-05,7.42563980490492e-07
"432","NLA06608-0651",7919,"7/17/2007",0.29,12,1,"PROB_Lake",-86.64445451,33.46835151,"Region_4",2.450205884,"YES","SAP","MAN-MADE",394.1979323,167.65,3150202,"NLA_AL-10011","2: MESOTROPHIC (>10-25 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","3: EUTROPHIC (>7 to 30 mg/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",53.439893026225,2.0703933747412e-05,3.874246854733e-07
"433","NLA06608-0654",7920,"8/14/2007",0.698,22,1,"PROB_Lake",-89.35046545,45.98738228,"Region_5",159.855637,"NO","UMW","NATURAL",21.89643819,501.71,7070001,"NLA_WI-10027","2: MESOTROPHIC (>10-25 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","3: EUTROPHIC (>7 to 30 mg/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",70.1587059541787,4.9832226743771e-05,7.10278590034383e-07
"434","NLA06608-0657",7921,"9/13/2007",0.559,20,1,"PROB_Lake",-69.00206052,46.16790978,"Region_1",167.4979306,"NO","NAP","NATURAL",47.27533144,271.91,1020002,"NLA_ME-10029","2: MESOTROPHIC (>10-25 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","3: EUTROPHIC (>7 to 30 mg/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",61.8060004172271,3.99086171200114e-05,6.45707809122167e-07
"435","NLA06608-0658",7922,"7/26/2007",0.11,5,1,"PROB_Lake",-124.0796101,44.02383508,"Region_10",3.999258837,"YES","WMT","NATURAL",60.55964739,30.36,17100206,"NLA_OR-10023","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",48.6487302031841,7.85321624901835e-06,1.61426952280542e-07
"436","NLA06608-0659",7923,"6/26/2007",1.593,432,1,"PROB_Lake",-98.0662251,48.18807378,"Region_8",7.059494244,"NO","TPL","MAN-MADE",37.26370689,455.1,9020308,"NLA_ND-10028","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","3: EUTROPHIC (>7 to 30 mg/L)","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",8.15419057382916,0.000113728849860784,1.39472886770388e-05
"437","NLA06608-0660",7924,"7/12/2007",1.546,8,1,"PROB_Lake",-86.21162845,39.71571919,"Region_5",27.49163488,"YES","TPL","NATURAL",18.96018685,211.85,5120201,"NLA_IN-10017","1: OLIGOTROPHIC (<= 10 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",427.334868716606,0.000110373384736203,2.58283123648867e-07
"438","NLA06608-0661",7925,"8/8/2007",0.601,22,1,"PROB_Lake",-75.70704866,41.55549527,"Region_3",14.04173821,"YES","NAP","MAN-MADE",71.25454463,299.09,2050106,"NLA_PA-10015","2: MESOTROPHIC (>10-25 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","3: EUTROPHIC (>7 to 30 mg/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",60.4088571324662,4.29071178696366e-05,7.10278590034383e-07
"439","NLA06608-0662",7926,"8/7/2007",0.256,12,1,"PROB_Lake",-71.35188791,45.0802966,"Region_1",22.36614373,"NO","NAP","NATURAL",140.8573466,479.96,1080101,"NLA_NH-10012","2: MESOTROPHIC (>10-25 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",47.1745262576331,1.82765759977154e-05,3.874246854733e-07
"440","NLA06608-0663",7927,"8/8/2007",6.603,618,1,"PROB_Lake",-97.43982726,44.92721305,"Region_8",19.67636697,"NO","TPL","NATURAL",70.07706427,527.91,10170201,"NLA_SD-10020","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","4: HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",23.6266229428968,0.000471407153566074,1.99523713018749e-05
"441","NLA06608-0665",7928,"6/27/2007",0.086,1,1,"PROB_Lake",-79.20867259,35.05246497,"Region_4",22.86552643,"YES","CPL","MAN-MADE",59.71733314,71.99,3030004,"NLA_NC-10014","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",190.172308976083,6.13978724923253e-06,3.22853904561083e-08
"442","NLA06608-0671",7929,"8/16/2007",0.38,19,1,"PROB_Lake",-110.3847622,40.68974933,"Region_8",240.7572686,"NO","WMT","NATURAL",5.832266593,3297.74,14060003,"NLA_UT-10015","2: MESOTROPHIC (>10-25 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","1: OLIGOTROPHIC (<= 2 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",44.226118366531,2.71292924966088e-05,6.13422418666058e-07
"443","NLA06608-0672",7930,"7/26/2007",2.273,213,1,"PROB_Lake",-90.09502746,38.70179794,"Region_5",4.706553114,"YES","TPL","NATURAL",807.6806613,121.74,7140101,"NLA_IL-10011","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","4: HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE",23.597644846743,0.000162276004854715,6.87678816715107e-06
"444","NLA06608-0674",7931,"7/26/2007",0.243,3,1,"PROB_Lake",-72.95778821,42.54198776,"Region_1",74.8790103,"NO","NAP","NATURAL",25.55122203,515.86,1080203,"NLA_MA-10010","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",179.115779384451,1.73484686228314e-05,9.6856171368325e-08
"445","NLA06608-0677",7932,"7/17/2007",1.864,150,1,"PROB_Lake",-118.446839,42.77239407,"Region_10",3.709520477,"NO","XER","NATURAL",89.836885,1272.22,17120009,"NLA_OR-10024","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","3: EUTROPHIC (>7 to 30 mg/L)","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",27.4791615450713,0.000133076318983365,4.84280856841625e-06
"446","NLA06608-0678",7933,"8/7/2007",0.462,52,1,"PROB_Lake",-121.7804825,43.96358712,"Region_10",4.40366347,"NO","WMT","NATURAL",102.1565812,1514.87,17070301,"NLA_OR-10025","3: EUTROPHIC (>25-50 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","3: EUTROPHIC (>7 to 30 mg/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",19.6466025820551,3.29835082458771e-05,1.67884030371763e-06
"447","NLA06608-0679",7934,"6/27/2007",0.635,13,1,"PROB_Lake",-93.24237251,44.90724118,"Region_5",105.454706,"YES","UMW","NATURAL",80.67161098,248.15,7010206,"NLA_MN-10042","2: MESOTROPHIC (>10-25 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","3: EUTROPHIC (>7 to 30 mg/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",108.013789087489,4.53344756193332e-05,4.19710075929408e-07
"448","NLA06608-0681",7935,"6/14/2007",0.249,9,1,"PROB_Lake",-80.61407853,38.82349927,"Region_3",10.76992391,"NO","SAP","MAN-MADE",334.3315616,238.52,5030203,"NLA_WV-10008","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",61.1794637403679,1.77768258727779e-05,2.90568514104975e-07
"449","NLA06608-0686",7936,"7/11/2007",1.343,122,1,"PROB_Lake",-95.68760607,45.99294588,"Region_5",5.66008504,"NO","UMW","NATURAL",15.26573132,405.58,7020005,"NLA_MN-10043","4: HYPEREUTROPHIC (>50 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","2: MESOTROPHIC (>2-7 ug/L)","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",24.342490559939,9.58806311130149e-05,3.93881763564522e-06
"450","NLA06608-0687",7937,"8/14/2007",0.198,13,1,"PROB_Lake",-108.0510627,38.99691941,"Region_8",37.60767404,"NO","WMT","MAN-MADE",14.98479063,3070.94,14020005,"NLA_CO-10022","2: MESOTROPHIC (>10-25 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",33.6798901406659,1.4135789248233e-05,4.19710075929408e-07
"451","NLA06608-0690",7938,"7/3/2007",0.479,15,1,"PROB_Lake",-71.5975535,41.98943091,"Region_1",1.539614785,"YES","NAP","MAN-MADE",24.34180652,75.77,1090003,"NLA_RI-10009","2: MESOTROPHIC (>10-25 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",70.6143689918945,3.41971871207254e-05,4.84280856841625e-07
"452","NLA06608-0690",7939,"8/22/2007",0.333,15.5,2,"PROB_Lake",-71.5975535,41.98943091,"Region_1",1.539614785,"YES","NAP","MAN-MADE",24.34180652,75.77,1090003,"NLA_RI-10009","2: MESOTROPHIC (>10-25 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",47.5074110195317,2.37738273720283e-05,5.00423552069679e-07
"453","NLA06608-0692",7940,"7/10/2007",0.631,23,1,"PROB_Lake",-99.05552208,40.67141407,"Region_7",192.748879,"YES","SPL","MAN-MADE",8.740125143,648.47,10200101,"NLA_NE-10030","2: MESOTROPHIC (>10-25 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","3: EUTROPHIC (>7 to 30 mg/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",60.666697150611,4.50489041193689e-05,7.42563980490492e-07
"454","NLA06608-0693",7941,"7/25/2007",0.079,4,1,"PROB_Lake",-119.5155897,37.14727752,"Region_9",20.89269613,"NO","XER","MAN-MADE",69.77192161,300.34,18040006,"NLA_CA-10016","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",43.6732918869494,5.640037124295e-06,1.29141561824433e-07
"455","NLA06608-0696",7942,"7/16/2007",0.829,252,1,"PROB_Lake",-97.4757382,34.94582155,"Region_6",14.15104596,"NO","SPL","MAN-MADE",12.16119365,307.94,11130303,"NLA_OK-10025","4: HYPEREUTROPHIC (>50 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","4: HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",7.27449446941552,5.91846933676019e-05,8.1359183949393e-06
"456","NLA06608-0707",7943,"7/12/2007",4.034,127,1,"PROB_Lake",-99.41665043,46.89269882,"Region_8",81.78952116,"NO","NPL","NATURAL",43.218989,527.1,10130103,"NLA_ND-10029","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","2: MESOTROPHIC (>2-7 ug/L)","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED","1:LEAST DISTURBED",70.2394336577111,0.000287998857714,4.10024458792576e-06
"457","NLA06608-0709",7944,"9/18/2007",2.492,202,1,"PROB_Lake",-81.68245579,28.86654374,"Region_4",2.082890779,"YES","CPL","NATURAL",39.5189832,18.92,3080102,"NLA_FL-10021","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","4: HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",27.2800710320285,0.000177911044477761,6.52164887213388e-06
"458","NLA06608-0710",7945,"7/24/2007",0.302,21,1,"PROB_Lake",-70.65792119,41.76026908,"Region_1",129.5449334,"YES","CPL","NATURAL",15.24576445,1.75,1090002,"NLA_MA-10011","2: MESOTROPHIC (>10-25 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","3: EUTROPHIC (>7 to 30 mg/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",31.8006851111723,2.15606482473049e-05,6.77993199578275e-07
"459","NLA06608-0711",7946,"9/10/2007",0.523,74,1,"PROB_Lake",-93.11140261,30.75107327,"Region_6",1.855043389,"NO","CPL","MAN-MADE",624.012216,27.67,8080204,"NLA_LA-10012","3: EUTROPHIC (>25-50 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","3: EUTROPHIC (>7 to 30 mg/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","1:LEAST DISTURBED",15.6285539903349,3.73384736203327e-05,2.38911889375202e-06
"460","NLA06608-0712",7947,"7/24/2007",0.417,14,1,"PROB_Lake",-97.62566712,32.02985585,"Region_6",60.07435861,"NO","SPL","MAN-MADE",10.05502523,234.15,12060202,"NLA_TX-10027","2: MESOTROPHIC (>10-25 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",65.8653262815837,2.97708288712786e-05,4.51995466385517e-07
"461","NLA06608-0713",7948,"9/12/2007",0.138,7,1,"PROB_Lake",-120.0976296,39.40384918,"Region_9",4.682523949,"NO","WMT","MAN-MADE",385.8954529,1709.58,16050102,"NLA_CA-10017","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",43.5943166755806,9.85221674876847e-06,2.25997733192758e-07
"462","NLA06608-0715",7949,"7/6/2007",0.123,4,1,"PROB_Lake",-105.3784913,40.21848571,"Region_8",9.171940265,"NO","WMT","MAN-MADE",79.39608141,1951.04,10190005,"NLA_CO-10024","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","3:MOST DISTURBED",67.9976569885414,8.78132362390233e-06,1.29141561824433e-07
"463","NLA06608-0717",7950,"6/14/2007",2.03,225,1,"PROB_Lake",-75.53217241,39.17533903,"Region_3",4.357499828,"YES","CPL","MAN-MADE",69.11437012,4.07,2040207,"NLA_DE-10007","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","4: HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED",19.9508933964573,0.000144927536231884,7.26421285262437e-06
"464","NLA06608-0718",7951,"7/18/2007",1.869,616,1,"PROB_Lake",-103.2176549,46.47746767,"Region_8",19.94722145,"NO","NPL","NATURAL",64.37391798,846.96,10130204,"NLA_ND-10030","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",6.70930318401351,0.000133433283358321,1.98878005209627e-05
"465","NLA06608-0720",7952,"6/26/2007",1.435,195,1,"PROB_Lake",-99.96360846,39.78368053,"Region_7",4.093364492,"NO","SPL","MAN-MADE",837.628848,702.53,10250015,"NLA_KS-10023","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","3: EUTROPHIC (>7 to 30 mg/L)","3:MOST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",16.2729435528133,0.000102448775612194,6.29565113894112e-06
"466","NLA06608-0721",7953,"7/5/2007",0.441,21,1,"PROB_Lake",-122.4056376,46.49728658,"Region_10",7.93829747,"NO","WMT","MAN-MADE",84.03281162,238.87,17080005,"NLA_WA-10017","2: MESOTROPHIC (>10-25 ug/L)","2: MESOTROPHIC (>0.35-0.75 mg/","3: EUTROPHIC (>7 to 30 mg/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",46.4374242848576,3.14842578710645e-05,6.77993199578275e-07
"467","NLA06608-0723",7954,"8/18/2007",1.433,24,1,"PROB_Lake",-102.0383947,42.92255989,"Region_7",3.778708663,"NO","SPL","NATURAL",59.10683554,1057.7,10150003,"NLA_NE-10031","2: MESOTROPHIC (>10-25 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",132.033390873414,0.000102305989862212,7.748493709466e-07
"468","NLA06608-0724",7955,"8/13/2007",0.273,9,1,"PROB_Lake",-85.98220181,39.18947102,"Region_5",6.704792023,"YES","TPL","MAN-MADE",50.07294514,207.12,5120204,"NLA_IN-10018","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",67.0762795225721,1.94902548725637e-05,2.90568514104975e-07
"469","NLA06608-0726",7956,"8/14/2007",0.202,6,1,"PROB_Lake",-71.09335145,43.83495077,"Region_1",83.28595282,"NO","NAP","NATURAL",12.01850477,124.81,1060002,"NLA_NH-10013","1: OLIGOTROPHIC (<= 10 ug/L)","1: OLIGOTROPHIC (<= 0.35 mg/L)","1: OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",74.4472992503272,1.44213607481973e-05,1.9371234273665e-07
"470","NLA06608-0727",7957,"6/23/2007",3.722,191,1,"PROB_Lake",-97.34187361,45.63873346,"Region_8",53.28692003,"NO","TPL","NATURAL",29.23173022,559.28,10160010,"NLA_SD-10023","4: HYPEREUTROPHIC (>50 ug/L)","4: HYPEREUTROPHIC (> 1.4 ug/L)","4: HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED","3:MOST DISTURBED",43.0915216126253,0.000265724280716784,6.16650957711669e-06
"471","NLA06608-0731",7958,"8/7/2007",1.221,17,1,"PROB_Lake",-85.59855169,41.33744108,"Region_5",236.0552488,"YES","UMW","NATURAL",37.44699116,278.33,4050001,"NLA_IN-10019","2: MESOTROPHIC (>10-25 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",158.823795663336,8.71707003641037e-05,5.48851637753842e-07
"472","NLA06608-0733",7959,"6/27/2007",0.993,28,1,"PROB_Lake",-115.1266278,37.30165688,"Region_9",1.224245099,"NO","XER","MAN-MADE",185.0144512,1021.29,15010011,"NLA_NV-10003","3: EUTROPHIC (>25-50 ug/L)","3: EUTROPHIC (>0.75 to 1.4 mg/","2: MESOTROPHIC (>2-7 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",78.4223848892237,7.08931248661384e-05,9.03990932771033e-07
