"","SITE_ID","VISIT_ID","DATE_COL","NH4N_PPM","NO3N_PPM","NTL_PPM","PTL_PPB","CHLA_PPB","DOC_PPM","DIN_PPM","VISIT_NO","SITE_TYPE","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","ECO_REG","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","TSTATE_TP","TSTATE_TN","TSTATE_CHL","PTL_COND","NTL_COND","CHLA_COND","tn.tp","TN_mol","NH4N_mol","NO3N_mol","TP_mol","DOC_mol","DIN_mol","ECO_REG_NAME"
"136","NLA06608-0128",7608,2007-06-21,0.22,0.005,1.356,76,0.455,15.87,0.225,1,"PROB_Lake",-109.2416928,48.75289143,"Region_8",8.239346912,"NO","NPL","MAN-MADE",12.37799839,787.37,10050008,"NLA_MT-10007","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",39.4543529638264,9.68087384878989e-05,1.57064324980367e-05,3.56964374955379e-07,2.45368967466423e-06,0.00132139883430475,1.60633968729921e-05,"Northern Plains"
"137","NLA06608-0128",7609,2007-08-25,0.037,0.0025,3.9595,514.5,250.56,18.76,0.0395,2,"PROB_Lake",-109.2416928,48.75289143,"Region_8",8.239346912,"NO","NPL","MAN-MADE",12.37799839,787.37,10050008,"NLA_MT-10007","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",17.017814934138,0.000282680088527165,2.64153637466981e-06,1.7848218747769e-07,1.66108333896677e-05,0.00156203164029975,2.8200185621475e-06,"Northern Plains"
"138","NLA06608-0129",7610,2007-07-21,0.0045,0.0025,0.1235,4.5,0.393,2.565,0.007,1,"PROB_Lake",-114.5994561,48.21240982,"Region_8",8.362490243,"NO","WMT","NATURAL",1138.974069,1203,17010208,"NLA_MT-10008","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",60.6880624251842,8.81702006139787e-06,3.21267937459842e-07,1.7848218747769e-07,1.45284257052487e-07,0.000213572023313905,4.99750124937531e-07,"Western Mountains"
"139","NLA06608-0129",7611,2007-09-16,0.005,0.0025,0.163,1,0.6355,2.605,0.0075,2,"PROB_Lake",-114.5994561,48.21240982,"Region_8",8.362490243,"NO","WMT","NATURAL",1138.974069,1203,17010208,"NLA_MT-10008","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",360.442864687228,1.16370386235454e-05,3.56964374955379e-07,1.7848218747769e-07,3.22853904561083e-08,0.000216902581182348,5.35446562433069e-07,"Western Mountains"
"140","NLA06608-0130",7612,2007-08-13,0.031,1.219,2.234,36,12.912,10.24,1.25,1,"PROB_Lake",-111.0870104,31.40138437,"Region_9",2.954959513,"YES","XER","MAN-MADE",20.47176878,1168.89,15050301,"NLA_AZ-10003","EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",137.223817265042,0.000159491682730064,2.21317912472335e-06,8.70279146141215e-05,1.1622740564199e-06,0.000852622814321399,8.92410937388449e-05,"Xeric"
"141","NLA06608-0132",7613,2007-08-28,0.016,0.005,0.466,56,8.107,5.96,0.021,1,"PROB_Lake",-109.0936327,36.20871918,"Region_9",1.176352744,"NO","WMT","MAN-MADE",88.38069497,2222,14080204,"NLA_AZ-10004","EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",18.4012242489317,3.32690797458414e-05,1.14228599985721e-06,3.56964374955379e-07,1.80798186554207e-06,0.000496253122398002,1.49925037481259e-06,"Western Mountains"
"142","NLA06608-0134",7614,2007-07-24,0.005,0.005,0.156,4,1.576,2.21,0.01,1,"PROB_Lake",-73.04056323,41.88000298,"Region_1",19.57749882,"YES","NAP","NATURAL",99.98457278,285.96,1080207,"NLA_CT-10004","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",86.2409308147355,1.11372884986078e-05,3.56964374955379e-07,3.56964374955379e-07,1.29141561824433e-07,0.000184013322231474,7.13928749910759e-07,"Northern Appalachians"
"143","NLA06608-0137",7615,2007-09-17,0.005,0.005,0.082,3,1.326,0.9,0.01,1,"PROB_Lake",-119.3636363,38.14855815,"Region_9",4.682523949,"NO","XER","NATURAL",116.0372371,2163.46,16050301,"NLA_CA-10002","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",60.4423617675924,5.85421574926822e-06,3.56964374955379e-07,3.56964374955379e-07,9.6856171368325e-08,7.49375520399667e-05,7.13928749910759e-07,"Xeric"
"144","NLA06608-0139",7616,2007-07-11,0.05,0.005,0.763,33,12.8,8.21,0.055,1,"PROB_Lake",-85.93794192,41.17205162,"Region_5",3.999418784,"NO","UMW","NATURAL",94.68796912,251.92,5120106,"NLA_IN-10005","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",51.12807320252,5.44727636181909e-05,3.56964374955379e-06,3.56964374955379e-07,1.06541788505157e-06,0.000683597002497919,3.92660812450917e-06,"Upper Midwest"
"145","NLA06608-0140",7617,2007-06-20,0.036,0.005,1.158,173,52.56,7.53,0.041,1,"PROB_Lake",-95.45270584,39.639176,"Region_7",20.66911188,"NO","TPL","MAN-MADE",26.86439392,321.71,10270103,"NLA_KS-10013","HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","3:MOST DISTURBED",14.8016893261396,8.26729492396659e-05,2.57014349967873e-06,3.56964374955379e-07,5.58537254890674e-06,0.000626977518734388,2.92710787463411e-06,"Temperate Plains"
"146","NLA06608-0141",7618,2007-08-23,0.058,0.103,0.975,73,110.16,3.4,0.161,1,"PROB_Lake",-75.68870871,39.41622694,"Region_3",7.410840225,"YES","CPL","MAN-MADE",65.47479386,0,2040205,"NLA_DE-10002","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED",29.5345653475121,6.9608053116299e-05,4.1407867494824e-06,7.35346612408082e-06,2.35683350329591e-06,0.000283097418817652,1.14942528735632e-05,"Coastal Plains"
"147","NLA06608-0142",7619,2007-08-13,0.005,0.005,0.293,7,1.364,3.84,0.01,1,"PROB_Lake",-89.54369029,45.99791162,"Region_5",64.99603437,"NO","UMW","NATURAL",130.8236981,497.98,7070001,"NLA_WI-10009","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",92.5589477242399,2.09181123723852e-05,3.56964374955379e-07,3.56964374955379e-07,2.25997733192758e-07,0.000319733555370525,7.13928749910759e-07,"Upper Midwest"
"148","NLA06608-0144",7620,2007-08-02,0.015,0.005,0.898,69,22.248,6.29,0.02,1,"PROB_Lake",-99.39138265,33.39525121,"Region_6",16.13275341,"NO","SPL","MAN-MADE",706.1356995,405.7,12060101,"NLA_TX-10016","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",28.779024850105,6.41108017419861e-05,1.07089312486614e-06,3.56964374955379e-07,2.22769194147147e-06,0.000523730224812656,1.42785749982152e-06,"Southern Plains"
"149","NLA06608-0144",7621,2007-09-13,0.034,0.291,0.751,68,5.832,5.81,0.325,2,"PROB_Lake",-99.39138265,33.39525121,"Region_6",16.13275341,"NO","SPL","MAN-MADE",706.1356995,405.7,12060101,"NLA_TX-10016","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",24.4219227156359,5.3616049118298e-05,2.42735774969658e-06,2.07753266224031e-05,2.19540655101537e-06,0.000483763530391341,2.32026843720997e-05,"Southern Plains"
"150","NLA06608-0148",7622,2007-07-26,0.011,0.005,0.342,16,1.866,3.57,0.016,1,"PROB_Lake",-86.1080157,39.34860511,"Region_5",18.15770751,"NO","TPL","MAN-MADE",28.96652302,236.08,5120204,"NLA_IN-10006","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",47.26666400423,2.4416363246948e-05,7.85321624901835e-07,3.56964374955379e-07,5.16566247297733e-07,0.000297252289758535,1.14228599985721e-06,"Temperate Plains"
"151","NLA06608-0149",7623,2007-07-18,0.016,0.005,0.22,12,4.18,3.49,0.021,1,"PROB_Lake",-76.84081042,41.63340269,"Region_3",57.57528924,"NO","NAP","NATURAL",13.9443979,451.56,2050106,"NLA_PA-10004","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",40.5406085026534,1.57064324980367e-05,1.14228599985721e-06,3.56964374955379e-07,3.874246854733e-07,0.000290591174021649,1.49925037481259e-06,"Northern Appalachians"
"152","NLA06608-0150",7624,2007-08-02,0.012,0.005,0.366,16,8.224,4.27,0.017,1,"PROB_Lake",-69.2311707,44.84955975,"Region_1",5.785867077,"NO","NAP","NATURAL",1887.921908,60.78,1030003,"NLA_ME-10024","MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",50.5836228817199,2.61297922467338e-05,8.56714499892911e-07,3.56964374955379e-07,5.16566247297733e-07,0.000355537052456286,1.21367887484829e-06,"Northern Appalachians"
"153","NLA06608-0152",7625,2007-07-17,0.014,0.005,0.521,21,5.2,5.35,0.019,1,"PROB_Lake",-97.68636485,34.59440722,"Region_6",3.800212608,"NO","SPL","MAN-MADE",399.558531,328.06,11130303,"NLA_OK-10004","MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",54.8614468308635,3.71956878703505e-05,9.99500249875062e-07,3.56964374955379e-07,6.77993199578275e-07,0.000445462114904246,1.35646462483044e-06,"Southern Plains"
"154","NLA06608-0153",7626,2007-08-30,0.048,0.005,0.656,34,10.4,2.91,0.053,1,"PROB_Lake",-78.62538711,37.21418362,"Region_3",18.68349386,"NO","SAP","MAN-MADE",34.27813038,133.82,2080207,"NLA_VA-10013","EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",42.6651965418299,4.68337259941458e-05,3.42685799957164e-06,3.56964374955379e-07,1.09770327550768e-06,0.000242298084929226,3.78382237452702e-06,"Southern Appalachians"
"155","NLA06608-0155",7627,2007-07-31,0.02,0.005,1.52,114,79.8,11.98,0.025,1,"PROB_Lake",-88.12714851,42.37328848,"Region_5",4.706553114,"YES","TPL","NATURAL",154.8023875,223.92,7120006,"NLA_IL-10006","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED",29.4840789110207,0.000108517169986435,1.42785749982152e-06,3.56964374955379e-07,3.68053451199635e-06,0.000997502081598668,1.7848218747769e-06,"Temperate Plains"
"156","NLA06608-0158",7628,2007-09-05,0.028,0.005,0.651,16,3.136,3.81,0.033,1,"PROB_Lake",-91.24994528,45.88100581,"Region_5",64.99603437,"NO","UMW","NATURAL",121.2290333,401.01,7050001,"NLA_WI-10010","MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",89.9725095519115,4.64767616191904e-05,1.99900049975012e-06,3.56964374955379e-07,5.16566247297733e-07,0.000317235636969192,2.3559648747055e-06,"Upper Midwest"
"157","NLA06608-0161",7629,2007-08-15,0.014,0.005,1.069,30,39,10.72,0.019,1,"PROB_Lake",-82.72114525,28.1024337,"Region_4",2.082890779,"YES","CPL","NATURAL",1013.147687,0.35,3100206,"NLA_FL-10008","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",78.7962008897028,7.63189833654601e-05,9.99500249875062e-07,3.56964374955379e-07,9.6856171368325e-07,0.000892589508742714,1.35646462483044e-06,"Coastal Plains"
"158","NLA06608-0162",7630,2007-08-28,0.005,0.005,0.244,14,2.56,5.03,0.01,1,"PROB_Lake",-72.10321054,42.73356694,"Region_1",20.3121784,"YES","NAP","NATURAL",53.36921117,270.74,1080202,"NLA_NH-10005","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",38.539903147977,1.74198614978225e-05,3.56964374955379e-07,3.56964374955379e-07,4.51995466385517e-07,0.000418817651956703,7.13928749910759e-07,"Northern Appalachians"
"159","NLA06608-0167",7631,2007-07-23,0.069,0.005,15.625,1184,936,27.33,0.074,1,"PROB_Lake",-94.03191284,44.9419591,"Region_5",5.66008504,"NO","UMW","NATURAL",70.1956031,302.17,7010205,"NLA_MN-10020","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",29.1821410252131,0.00111551367173556,4.92610837438424e-06,3.56964374955379e-07,3.82259023000323e-05,0.00227560366361366,5.28307274933962e-06,"Upper Midwest"
"160","NLA06608-0167",7632,2007-08-29,2.4865,0.1475,14.494,1068.5,618.48,19.015,2.634,2,"PROB_Lake",-94.03191284,44.9419591,"Region_5",5.66008504,"NO","UMW","NATURAL",70.1956031,302.17,7010205,"NLA_MN-10020","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",29.9959456997895,0.00103476833012065,0.00017751838366531,1.05304490611837e-05,3.44969397023517e-05,0.00158326394671107,0.000188048832726494,"Upper Midwest"
"161","NLA06608-0168",7633,2007-06-13,0.005,0.005,0.866,61,21.76,6.56,0.01,1,"PROB_Lake",-94.85392322,37.75822313,"Region_7",20.66911188,"NO","TPL","MAN-MADE",24.03842122,276.12,10290104,"NLA_KS-10014","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",31.3932938568982,6.18262297422717e-05,3.56964374955379e-07,3.56964374955379e-07,1.96940881782261e-06,0.000546211490424646,7.13928749910759e-07,"Temperate Plains"
"162","NLA06608-0169",7634,2007-07-05,0.0165,0.0025,0.317,29,2.9415,2.955,0.019,1,"PROB_Lake",-111.5318192,38.51725431,"Region_8",4.518520298,"NO","WMT","MAN-MADE",69.82449803,2435,14070003,"NLA_UT-10004","EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",24.1718612451557,2.26315413721711e-05,1.17798243735275e-06,1.7848218747769e-07,9.36276323227142e-07,0.000246044962531224,1.35646462483044e-06,"Western Mountains"
"163","NLA06608-0169",7635,2007-09-13,0.016,0.005,0.726,95,26.352,2.32,0.021,2,"PROB_Lake",-111.5318192,38.51725431,"Region_8",4.518520298,"NO","WMT","MAN-MADE",69.82449803,2435,14070003,"NLA_UT-10004","EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",16.8990325968955,5.18312272435211e-05,1.14228599985721e-06,3.56964374955379e-07,3.06711209333029e-06,0.000193172356369692,1.49925037481259e-06,"Western Mountains"
"164","NLA06608-0170",7636,2007-09-21,0.026,0.005,0.78,8,1.435,6.94,0.031,1,"PROB_Lake",-86.10688883,43.9911006,"Region_5",30.12411154,"NO","UMW","NATURAL",50.9227675,214.91,4060101,"NLA_MI-10008","OLIGOTROPHIC (<= 10 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",215.602327036839,5.56864424930392e-05,1.85621474976797e-06,3.56964374955379e-07,2.58283123648867e-07,0.000577851790174854,2.21317912472335e-06,"Upper Midwest"
"165","NLA06608-0173",7637,2007-07-11,0.024,0.005,2.218,57,70.4,12.72,0.029,1,"PROB_Lake",-115.5092281,33.07333126,"Region_9",56.58094452,"YES","XER","MAN-MADE",21.04453369,0,18100200,"NLA_CA-10003","EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED",86.0469566113735,0.000158349396730206,1.71342899978582e-06,3.56964374955379e-07,1.84026725599817e-06,0.00105911740216486,2.0703933747412e-06,"Xeric"
"166","NLA06608-0174",7638,2007-07-25,0.018,0.005,1.002,19,6.752,8.82,0.023,1,"PROB_Lake",-96.0363618,46.25212358,"Region_5",105.454706,"YES","UMW","NATURAL",68.56302121,363.27,9020103,"NLA_MN-10021","MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",116.617291061221,7.1535660741058e-05,1.28507174983937e-06,3.56964374955379e-07,6.13422418666058e-07,0.000734388009991674,1.64203612479475e-06,"Upper Midwest"
"167","NLA06608-0174",7639,2007-08-28,0.01,0.0025,0.7945,12.5,5.896,8.7,0.0125,2,"PROB_Lake",-96.0363618,46.25212358,"Region_5",105.454706,"YES","UMW","NATURAL",68.56302121,363.27,9020103,"NLA_MN-10021","MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",140.550604168836,5.67216391804098e-05,7.13928749910759e-07,1.7848218747769e-07,4.03567380701354e-07,0.000724396336386345,8.92410937388449e-07,"Upper Midwest"
"168","NLA06608-0175",7640,2007-08-30,0.01,0.005,0.698,55,19.68,4,0.015,1,"PROB_Lake",-84.68705386,39.68102041,"Region_5",12.07314468,"NO","TPL","MAN-MADE",82.48245998,311.68,5080002,"NLA_OH-10008","EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",28.0634823816715,4.9832226743771e-05,7.13928749910759e-07,3.56964374955379e-07,1.77569647508596e-06,0.000333055786844296,1.07089312486614e-06,"Temperate Plains"
"169","NLA06608-0176",7641,2007-09-07,0.174,0.162,0.848,207,25.76,5.64,0.336,1,"PROB_Lake",-90.45779851,35.14239477,"Region_6",3.801481249,"YES","CPL","NATURAL",44.88178132,58.08,8020203,"NLA_AR-10002","HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",9.05887641903824,6.05411579924324e-05,1.24223602484472e-05,1.15656457485543e-05,6.68307582441442e-06,0.000469608659450458,2.39880059970015e-05,"Coastal Plains"
"170","NLA06608-0177",7642,2007-08-22,0.012,0.005,0.177,6,3.576,3.59,0.017,1,"PROB_Lake",-73.05232335,43.89203643,"Region_1",86.19350435,"NO","NAP","MAN-MADE",41.12619495,384.73,2010002,"NLA_VT-10006","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",65.2335245906333,1.26365388734204e-05,8.56714499892911e-07,3.56964374955379e-07,1.9371234273665e-07,0.000298917568692756,1.21367887484829e-06,"Northern Appalachians"
"171","NLA06608-0179",7643,2007-06-04,0.115,0.005,5.181,209,18.4,55.21,0.12,1,"PROB_Lake",-101.0545158,44.36456222,"Region_8",20.30803203,"NO","NPL","MAN-MADE",10.57223489,597.43,10140102,"NLA_SD-10003","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE",54.817109870095,0.000369886485328764,8.21018062397373e-06,3.56964374955379e-07,6.74764660532664e-06,0.0045970024979184,8.56714499892911e-06,"Northern Plains"
"172","NLA06608-0179",7644,2007-08-29,0.1735,0.028,7.7675,267.5,117.72,78.605,0.2015,2,"PROB_Lake",-101.0545158,44.36456222,"Region_8",20.30803203,"NO","NPL","MAN-MADE",10.57223489,597.43,10140102,"NLA_SD-10003","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",64.2105372732766,0.000554544156493182,1.23866638109517e-05,1.99900049975012e-06,8.63634194700898e-06,0.00654496253122398,1.43856643107018e-05,"Northern Plains"
"173","NLA06608-0180",7645,2007-08-29,0.015,0.005,0.721,61,30.615,5.9,0.02,1,"PROB_Lake",-98.88132868,34.51894059,"Region_6",3.800212608,"NO","SPL","MAN-MADE",416.4717949,365.88,11130203,"NLA_OK-10005","EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",26.136910936286,5.14742628685657e-05,1.07089312486614e-06,3.56964374955379e-07,1.96940881782261e-06,0.000491257285595337,1.42785749982152e-06,"Southern Plains"
"174","NLA06608-0181",7646,2007-09-20,0.005,0.005,0.514,6,1.381,5.06,0.01,1,"PROB_Lake",-119.0740544,37.78861101,"Region_9",23.00536336,"NO","XER","NATURAL",118.8168936,2323.16,18090101,"NLA_CA-10004","OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",189.435207003308,3.6695937745413e-05,3.56964374955379e-07,3.56964374955379e-07,1.9371234273665e-07,0.000421315570358035,7.13928749910759e-07,"Xeric"
"175","NLA06608-0183",7647,2007-07-25,0.01,0.005,0.907,68,30.096,3.73,0.015,1,"PROB_Lake",-92.42496232,45.32624711,"Region_5",7.527925891,"YES","UMW","NATURAL",577.5641342,310.94,7030005,"NLA_WI-10011","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",29.4949186459144,6.47533376169058e-05,7.13928749910759e-07,3.56964374955379e-07,2.19540655101537e-06,0.000310574521232306,1.07089312486614e-06,"Upper Midwest"
"176","NLA06608-0184",7648,2007-06-15,0.017,0.005,1.049,100,40.752,4.65,0.022,1,"PROB_Lake",-94.74900513,38.83461964,"Region_7",31.29402083,"YES","TPL","MAN-MADE",14.95251132,303.84,10300101,"NLA_KS-10015","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",23.1965990832455,7.48911258656386e-05,1.21367887484829e-06,3.56964374955379e-07,3.22853904561083e-06,0.000387177352206495,1.57064324980367e-06,"Temperate Plains"
"177","NLA06608-0185",7649,2007-08-14,0.005,0.005,0.284,9,3.128,4.01,0.01,1,"PROB_Lake",-75.45750462,41.11130456,"Region_3",3.283942861,"YES","NAP","MAN-MADE",97.57104386,533.22,2040106,"NLA_PA-10005","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",69.7789867560823,2.02755764974656e-05,3.56964374955379e-07,3.56964374955379e-07,2.90568514104975e-07,0.000333888426311407,7.13928749910759e-07,"Northern Appalachians"
"178","NLA06608-0189",7650,2007-06-11,0.039,0.188,0.871,77,32.256,3.81,0.227,1,"PROB_Lake",-80.57939847,40.02942387,"Region_3",16.30617827,"YES","SAP","MAN-MADE",14.39709779,264.46,5030106,"NLA_WV-10005","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",25.0136033099016,6.21831941172271e-05,2.78432212465196e-06,1.34218604983223e-05,2.48597506512034e-06,0.000317235636969192,1.62061826229742e-05,"Southern Appalachians"
