"","X","VISIT_ID","SITE_ID","VISIT_NO","DATE_COL","DOC_PPM","NO3N_PPM","CHLA_PPB","NTL_PPM","NH4N_PPM","PTL_PPB","DIN_PPM","SITE_TYPE","ECO_REG","ECO_REG_NAME","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","tn.tp","TN_mol","NH4N_mol","NO3N_mol","TP_mol","DOC_mol","DIN_mol","TSTATE_TP","TSTATE_TN","TSTATE_CHL","PCT_DEVELOPED_BSN","PCT_AGRIC_BSN","PTL_COND","NTL_COND","CHLA_COND","REFERENCE"
"173",173,2010349,"NLA17_CT-10003",1,"2017-06-26",2.46,0,2.09,0.189,0.005,4.07125,0.005,"PROB","NAP","Northern Appalachians",-73.03985,41.88112,"Region_01",13.89989526,"Urban","NATURAL",99.9845,285,1080207,"NLA_CT-10004",102.655650859986,0.0000134932533733133,0.000000356964374955379,0,0.000000131441895894431,0.000204829308909242,0.000000356964374955379,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)",11.372668908,0.672577194,"Good","Good","Good",NA
"174",174,2010350,"NLA17_NC-10030",1,"2017-06-26",1.95,0,2.78,0.181,0.004,9.80125,0.004,"PROB","SAP","Southern Appalachians",-82.171,35.43116,"Region_04",8.281572421,"Non-Urban","MAN_MADE",18.61398,277,3050105,"NLA_NC-10073",40.8362577443801,0.0000129221103733847,0.000000285571499964304,0,0.000000316437183207932,0.000162364696086594,0.000000285571499964304,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)",5.830526043,0.025913449,"Good","Good","Good",NA
"175",175,2010351,"NLA17_NV-10006",2,"2017-06-26",1.03,0,1.16,0.11,0.005,25.59125,0.005,"PROB","XER","Xeric",-117.1657,39.24104,"Region_09",6.532128325,"Non-Urban","MAN_MADE",5.804787,2255,16060004,"NLA_NV-10112",9.50495388134306,0.00000785321624901835,0.000000356964374955379,0,0.000000826223498509882,0.0000857618651124063,0.000000356964374955379,"EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)",0,0,"Good","Good","Good","Y"
"176",176,2010352,"NLA17_OR-10052",1,"2017-06-26",1.1,0,9.23,0.275,0.002,57.2575,0.002,"PROB","WMT","Western Mountains",-123.1775,46.04288,"Region_10",84.98418474,"Non-Urban","NATURAL",2.538131,235,17080003,"NLA_OR-10150",10.6206021488853,0.0000196330406225459,0.000000142785749982152,0,0.00000184858074404062,0.0000915903413821815,0.000000142785749982152,"EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7-30 ug/L)",6.666666667,0,"Poor","Fair","Poor",NA
"177",177,2010353,"NLA17_NC-10007",1,"2017-06-27",2.4,0.1892,10.18,0.515,0.02,15.255,0.2092,"PROB","SAP","Southern Appalachians",-81.88275,36.14793,"Region_04",41.0989345,"Non-Urban","MAN_MADE",4.071636,1137,5140204,"NLA_NC-10057",74.6524121886708,0.0000367673306204041,0.00000142785749982152,0.0000135075319483116,0.000000492513631407933,0.000199833472106578,0.0000149353894481331,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",11.172413789,2.275862069,"Good","Poor","Fair",NA
"178",178,2010354,"NLA17_OH-10038",1,"2017-06-27",3.4,0,42.08,0.873,0.006,27.845,0.006,"PROB","SAP","Southern Appalachians",-81.22176,40.24381,"Region_05",69.94919294,"Non-Urban","MAN_MADE",669.1912,272,5040001,"NLA_OH-10086",69.3291458681659,0.0000623259798672092,0.000000428357249946455,0,0.000000898986697250336,0.000283097418817652,0.000000428357249946455,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",5.226802211,21.180905401,"Fair","Poor","Poor",NA
"179",179,2010355,"NLA17_TX-10086",1,"2017-06-27",8.74,0,26.93,1.804,0.011,40.00125,0.011,"PROB","CPL","Coastal Plains",-98.17065,26.41703,"Region_06",24.39777001,"Urban","MAN_MADE",17.73051,24,12110208,"NLA_TX-10253",99.7267804546383,0.000128792746483901,0.000000785321624901835,0,0.0000012914559749824,0.000727726894254788,0.000000785321624901835,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)",1.635514019,1.401869159,"Good","Poor","Fair",NA
"180",180,2010356,"NLA17_NC-10010",1,"2017-06-27",18.04,0.0011,22.88,1.183,0.018,53.5025,0.0191,"PROB","SAP","Southern Appalachians",-79.35081,36.18589,"Region_04",611.8152537,"Non-Urban","MAN_MADE",1.056292,209,10140103,"NLA_NC-10060",48.8944423415786,0.0000844577711144428,0.00000128507174983937,0.0000000785321624901835,0.00000172734910287794,0.00150208159866778,0.00000136360391232955,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)",22.058823525,0,"Poor","Poor","Poor",NA
"181",181,2010357,"NLA17_NE-10060",1,"2017-06-27",7.95,0,85.28,1.8,0.015,279.9625,0.015,"PROB","TPL","Temperate Plains",-96.78798,40.72906,"Region_07",58.46694545,"Urban","MAN_MADE",70.20014,378,10200203,"NLA_NE-10194",14.2174421681039,0.000128507174983937,0.00000107089312486614,0,0.00000903869862556823,0.000661948376353039,0.00000107089312486614,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",3.808522681,56.032182423,"Poor","Poor","Poor",NA
"182",182,2010358,"NLA17_NV-10243",1,"2017-06-27",6.56,0.0003,0.98,0.566,0.02,14.055,0.0203,"PROB","XER","Xeric",-114.8142,39.16358,"Region_09",1.630095905,"Non-Urban","MAN_MADE",11.55032,1992,16060008,"NLA_NV-10371",89.0500995925171,0.000040408367244949,0.00000142785749982152,0.0000000214178624973228,0.000000453771162860603,0.000546211490424646,0.00000144927536231884,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)",2.884699693,0.473476545,"Good","Good","Good",NA
"183",183,2010359,"NLA17_OK-10005",1,"2017-06-27",7.6,0.0003,1.61,0.611,0.014,12.93125,0.0143,"PROB","SPL","Southern Plains",-97.77302,34.72904,"Region_06",91.27657875,"Non-Urban","MAN_MADE",14.49196,353,11130303,"NLA_OK-10086",104.483937445918,0.0000436210466195474,0.000000999500249875062,0.0000000214178624973228,0.000000417490455335551,0.000632805995004163,0.00000102091811237239,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)",2.260164599,4.839700283,"Good","Good","Good","Y"
"184",184,2010360,"NLA17_OK-10021",1,"2017-06-27",7.7,0,10.94,0.895,0.02,41.84,0.02,"PROB","SPL","Southern Plains",-98.00002,34.64651,"Region_06",352.6203768,"Urban","MAN_MADE",1.756904,372,11130208,"NLA_OK-10135",47.302074495752,0.0000638966231170129,0.00000142785749982152,0,0.00000135082073668357,0.000641132389675271,0.00000142785749982152,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)",12.0665742,28.84882108,"Fair","Poor","Fair","Y"
"185",185,2010361,"NLA17_OK-10009",1,"2017-06-26",4.1,0,16.64,0.595,0.008,28.91,0.008,"PROB","SPL","Southern Plains",-97.16539,34.28857,"Region_06",19.61112779,"Non-Urban","MAN_MADE",160.7371,245,11130303,"NLA_OK-10030",45.5111387549048,0.0000424787606196902,0.000000571142999928607,0,0.000000933370638086092,0.000341382181515404,0.000000571142999928607,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",7.866999236,26.555899743,"Good","Good","Poor",NA
"186",186,2010362,"NLA17_SD-10039",1,"2017-06-27",12.02,0,73.2,2.618,0.021,170.29125,0.021,"PROB","TPL","Temperate Plains",-97.17948,44.86906,"Region_08",30.59443514,"Urban","NATURAL",1125.52,518,10170201,"NLA_SD-10203",33.9958682209386,0.000186906546726637,0.00000149925037481259,0,0.00000549791949750876,0.00100083263946711,0.00000149925037481259,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",9.915785559,47.409808196,"Poor","Poor","Poor",NA
"187",187,2010363,"NLA17_DE-10004",1,"2017-06-27",6.73,1.1543,47.2,2.209,0.03,100.22875,1.1843,"PROB","CPL","Coastal Plains",-75.51112,38.51997,"Region_03",3.290012553,"Urban","MAN_MADE",23.8002,7,2080109,"NLA_DE-10034",48.7362635330018,0.000157706860855287,0.00000214178624973228,0.0000824087956021989,0.00000323592432867767,0.000560366361365529,0.0000845505818519312,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",4.62272227,45.58150911,"Poor","Poor","Poor",NA
"188",188,2010364,"NLA17_NC-10001",1,"2017-06-28",1.88,0.0003,15.28,0.379,0.006,23.3725,0.0063,"PROB","SAP","Southern Appalachians",-81.24485,35.81465,"Region_04",9.058778565,"Urban","MAN_MADE",1558.999,283,3050101,"NLA_NC-10020",35.8577363587876,0.0000270578996216178,0.000000428357249946455,0.0000000214178624973228,0.000000754590288435392,0.000156536219816819,0.000000449775112443778,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",14.165347965,9.63564073,"Fair","Fair","Poor",NA
"189",189,2010365,"NLA17_PA-10006",1,"2017-06-28",3.09,0.0018,9.12,0.46,0.007,17.36,0.0088,"PROB","CPL","Coastal Plains",-74.78839,40.15586,"Region_03",81.82374016,"Urban","NATURAL",397.2059,2,2040201,"NLA_PA-10030",58.5945116607266,0.0000328407224958949,0.000000499750124937531,0.000000128507174983937,0.000000560474378318041,0.000257285595337219,0.000000628257299921468,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",24.824632651,0.236284427,"Good","Good","Good",NA
"190",190,2010366,"NLA17_MO-10027",1,"2017-06-28",7.65,0.0009,55.29,1.521,0.016,161.02875,0.0169,"PROB","TPL","Temperate Plains",-91.24727,38.84193,"Region_07",60.65648791,"Non-Urban","MAN_MADE",4.558194,257,7110005,"NLA_MO-10070",20.8869304504611,0.000108588562861426,0.00000114228599985721,0.0000000642535874919683,0.00000519887606840905,0.000636969192339717,0.00000120653958734918,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",4.328767123,75.12328767,"Poor","Poor","Poor",NA
"191",191,2010367,"NLA17_OR-10008",1,"2017-06-28",11.76,0.0002,6,0.804,0.017,106.02875,0.0172,"PROB","WMT","Western Mountains",-123.3458,44.54843,"Region_10",20.86758888,"Urban","MAN_MADE",39.04864,88,17090003,"NLA_OR-10019",16.7679988525239,0.000057399871492825,0.00000121367887484829,0.0000000142785749982152,0.0000034231795933231,0.000979184013322231,0.00000122795744984651,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)",26.387434553,45.916230367,"Poor","Poor","Poor",NA
"192",192,2010368,"NLA17_TX-10070",1,"2017-06-28",6.4,0,2.83,0.688,0.013,20.67625,0.013,"PROB","CPL","Coastal Plains",-97.39058,26.14016,"Region_06",24.39777001,"Urban","MAN_MADE",12.82016,4,12110208,"NLA_TX-10237",73.5809671390444,0.0000491182979938602,0.000000928107374883987,0,0.00000066754080441811,0.000532889258950874,0.000000928107374883987,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)",13.970588236,31.49509804,"Good","Fair","Good",NA
"193",193,2010369,"NLA17_NE-10041",1,"2017-06-26",10.71,0,59.8,1.843,0.02,290.5725,0.02,"HAND","TPL","Temperate Plains",-96.84481,40.57928,"Region_07",0,"Non-Urban","MAN_MADE",52.77777,409,10200203,"NLA_NE-10146",14.025542016109,0.000131577068608553,0.00000142785749982152,0,0.00000938124661830754,0.000891756869275604,0.00000142785749982152,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",3.978142076,61.573770492,"Poor","Poor","Poor",NA
"194",194,2010370,"NLA17_ND-10017",1,"2017-06-28",28.08,0,2.66,3.135,0.655,122.9575,0.655,"PROB","NPL","Northern Plains",-104.0277,46.54361,"Region_08",212.5580195,"Non-Urban","MAN_MADE",3.787581,908,10110203,"NLA_ND-10103",56.3808149478782,0.000223816663097023,0.0000467623331191547,0,0.00000396973089700694,0.00233805162364696,0.0000467623331191547,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","MESOTROPHIC (2-7 ug/L)",0,0,"Poor","Poor","Good",NA
"195",195,2010371,"NLA17_IA-10004",1,"2017-06-28",6.32,0.0003,25.28,1.336,0.014,178.1825,0.0143,"PROB","TPL","Temperate Plains",-95.17251,43.46132,"Region_07",141.6719531,"Urban","NATURAL",20.67339,436,10230003,"NLA_IA-10026",16.580218073516,0.0000953808809880774,0.000000999500249875062,0.0000000214178624973228,0.00000575269158494552,0.000526228143213988,0.00000102091811237239,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)",6.140917906,48.48093083,"Poor","Fair","Poor",NA
"196",196,2010372,"NLA17_UT-10010",1,"2017-06-28",12.18,0,2.69,1.04,0.028,36.1825,0.028,"PROB","WMT","Western Mountains",-112.4333,38.62494,"Region_08",47.47497213,"Non-Urban","MAN_MADE",48.53105,2081,16030003,"NLA_UT-10168",63.5599573014472,0.0000742485899907189,0.00000199900049975012,0,0.00000116816614017814,0.00101415487094088,0.00000199900049975012,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)",0.566819272,0.156238645,"Fair","Poor","Fair",NA
"197",197,2010373,"NLA17_LA-10002",1,"2017-06-28",6.02,0.0005,20.27,0.549,0.006,38.23625,0.0065,"PROB","CPL","Coastal Plains",-92.73712,31.3165,"Region_06",4.514194579,"Non-Urban","MAN_MADE",652.3204,30,11140207,"NLA_LA-10047",31.7501572241336,0.0000391946883701007,0.000000428357249946455,0.0000000356964374955379,0.00000123447226082737,0.000501248959200666,0.000000464053687441993,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",3.307506385,0.947083326,"Good","Good","Fair",NA
"198",198,2010374,"NLA17_SD-10002",1,"2017-06-28",20.15,0,6.93,2.046,0.03,260.01625,0.03,"PROB","TPL","Temperate Plains",-97.67268,45.45708,"Region_08",65.37910387,"Non-Urban","NATURAL",23.02535,533,10160005,"NLA_SD-10029",17.4001890608611,0.000146069822231741,0.00000214178624973228,0,0.00000839472615618308,0.00167776852622814,0.00000214178624973228,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","MESOTROPHIC (2-7 ug/L)",3.186362014,43.064976797,"Poor","Poor","Good",NA
"199",199,2010375,"NLA17_OH-10027",1,"2017-06-29",8.01,0,19.04,0.903,0.015,55.1575,0.015,"PROB","NAP","Northern Appalachians",-80.98123,40.79017,"Region_05",25.1534816,"Urban","MAN_MADE",16.22573,378,5040006,"NLA_OH-10075",36.2019533925373,0.0000644677661169415,0.00000107089312486614,0,0.0000017807814240828,0.000666944213155704,0.00000107089312486614,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)",3.414634146,20.81300814,"Poor","Poor","Poor",NA
"200",200,2010376,"NLA17_AZ-10012",1,"2017-06-28",12.34,0.0015,3.73,0.826,0.013,13.605,0.0145,"PROB","XER","Xeric",-110.4522,31.42463,"Region_09",4.048466484,"Non-Urban","MAN_MADE",52.09382,1631,15050301,"NLA_AZ-10100",134.254956893622,0.0000589705147426287,0.000000928107374883987,0.000000107089312486614,0.000000439242737155354,0.00102747710241465,0.0000010351966873706,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)",1.56591825,0,"Good","Fair","Good","Y"
"201",201,2010377,"NLA17_PA-10003",1,"2017-06-29",1.4,0.6035,1.52,0.84,0.012,8.44375,0.6155,"PROB","SAP","Southern Appalachians",-75.61191,40.86164,"Region_03",11.74753525,"Urban","MAN_MADE",448.9603,188,2040106,"NLA_PA-10023",219.984837470828,0.0000599700149925037,0.000000856714499892911,0.0000430856000571143,0.000000272609765663765,0.000116569525395504,0.0000439423145570072,"OLIGOTROPHIC (<= 10 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","OLIGOTROPHIC (<= 2 ug/L)",15.26643048,14.467862046,"Good","Poor","Good",NA
"202",202,2010378,"NLA17_NV-10002",2,"2017-06-28",6.25,0,2.3,0.621,0.017,23.235,0.017,"PROB","XER","Xeric",-115.1171,38.39816,"Region_09",2.649560151,"Non-Urban","MAN_MADE",72.28422,1575,15010011,"NLA_NV-10007",59.1013976880047,0.0000443349753694581,0.00000121367887484829,0,0.000000750151047247677,0.000520399666944213,0.00000121367887484829,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)",0,0.301971072,"Good","Fair","Good",NA
"203",203,2010379,"NLA17_KS-HP001",1,"2017-06-29",3.33,0,26.32,0.54,0.01,35.99,0.01,"HAND","TPL","Temperate Plains",-96.798912,37.09209,"Region_07",0,"Non-Urban","MAN_MADE",28.55817,354.04,11060001,"NLA_KS-10001",33.178805109651,0.000038552152495181,0.000000713928749910759,0,0.00000116195120251534,0.000277268942547877,0.000000713928749910759,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",5.030891439,1.791184258,"Good","Good","Poor",NA
"204",204,2010380,"NLA17_IN-10011",1,"2017-06-29",6.72,0.0076,6.13,0.679,0.017,19.31625,0.0246,"PROB","UMW","Upper Midwest",-85.69358,41.28518,"Region_05",79.01172792,"Urban","NATURAL",49.05709,253,5020004,"NLA_IN-10076",77.7312738520017,0.0000484757621189405,0.00000121367887484829,0.000000542585849932177,0.000000623632673397802,0.000559533721898418,0.00000175626472478047,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)",11.462728551,57.120253163,"Good","Good","Good",NA
"205",205,2010381,"NLA17_NE-10028",1,"2017-06-29",8.22,0.0003,50.4,1.586,0.1,89.06375,0.1003,"PROB","TPL","Temperate Plains",-96.95044,40.9796,"Region_07",31.74882341,"Non-Urban","MAN_MADE",5.901478,415,10200203,"NLA_NE-10176",39.3777624057589,0.000113229099735846,0.00000713928749910759,0.0000000214178624973228,0.00000287545794423522,0.000684429641965029,0.00000716070536160491,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",2.568961887,14.655716993,"Poor","Poor","Poor",NA
"206",206,2010382,"NLA17_IA-10002",1,"2017-06-29",5.67,0.0467,69.12,1.816,0.036,75.52,0.0827,"PROB","TPL","Temperate Plains",-94.63007,42.48526,"Region_07",54.29511928,"Non-Urban","NATURAL",176.3473,369,8020402,"NLA_IA-10032",53.174411383488,0.000129649460983794,0.00000257014349967873,0.00000333404726208324,0.0000024381926872453,0.00047210657785179,0.00000590419076176198,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",10.664807877,68.11884639,"Poor","Poor","Poor",NA
"207",207,2010383,"NLA17_IN-10028",1,"2017-06-27",5.1,0.0012,9.05,0.795,0.028,23.19625,0.0292,"PROB","UMW","Upper Midwest",-85.78291,41.28699,"Region_05",11.78016572,"Urban","NATURAL",194.0342,250,5130101,"NLA_IN-10052",75.7876038182727,0.0000567573356179053,0.00000199900049975012,0.0000000856714499892911,0.000000748899988367503,0.000424646128226478,0.00000208467194973942,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)",10.520352837,54.77057538,"Good","Fair","Fair",NA
"208",208,2010384,"NLA17_MT-10004",1,"2017-06-29",2.57,0,2.19,0.259,0.008,11.7575,0.008,"PROB","WMT","Western Mountains",-114.1209,48.24729,"Region_08",25.45303186,"Non-Urban","NATURAL",150.9849,913,17010208,"NLA_MT-10079",48.7117357300937,0.0000184907546226887,0.000000571142999928607,0,0.000000379595478287694,0.00021398834304746,0.000000571142999928607,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)",3.883441666,7.463919797,"Good","Fair","Fair",NA
"209",209,2010385,"NLA17_MT-10005",1,"2017-06-28",1.65,0,0.54,0.08,0.005,6.47,0.005,"PROB","WMT","Western Mountains",-114.3814,48.45099,"Region_08",5.157703937,"Urban","NATURAL",1335.843,914,17010210,"NLA_MT-10114",27.3422679236668,0.00000571142999928607,0.000000356964374955379,0,0.000000208886476251021,0.000137385512073272,0.000000356964374955379,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)",2.054269642,0.920749372,"Good","Good","Good",NA
"210",210,2010386,"NLA17_NE-10001",1,"2017-06-28",6.57,0.0001,140.54,1.816,0.016,183.7275,0.0161,"PROB","SPL","Southern Plains",-99.2922,40.06311,"Region_07",5.891525576,"Non-Urban","MAN_MADE",5312.03,593,10250009,"NLA_NE-10076",21.856997714991,0.000129649460983794,0.00000114228599985721,0.00000000713928749910759,0.00000593171407502464,0.000547044129891757,0.00000114942528735632,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",3.254692577,50.112065188,"Poor","Poor","Poor",NA
"211",211,2010387,"NLA17_AR-10016",1,"2017-06-29",7.16,0,26.4,0.978,0.01,224.39375,0.01,"PROB","CPL","Coastal Plains",-92.11244,34.76559,"Region_06",13.94637246,"Urban","NATURAL",42.09609,73,11110207,"NLA_AR-10038",9.63777818287437,0.0000698222317412722,0.000000713928749910759,0,0.00000724463983466036,0.000596169858451291,0.000000713928749910759,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)",23.063170442,44.27890346,"Poor","Poor","Fair",NA
"212",212,2010388,"NLA17_KS-HP002",1,"2017-06-29",3.88,0,4.78,0.374,0.008,17.45625,0.008,"HAND","SPL","Southern Plains",-96.19013,37.23553,"Region_07",0,"Non-Urban","MAN_MADE",173.9723,266.54,11070106,"NLA_KS-10009",47.3772095068603,0.0000267009352466624,0.000000571142999928607,0,0.000000563581847149441,0.000323064113238968,0.000000571142999928607,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)",1.761480376,15.322000182,"Good","Good","Good","Y"
"213",213,2010389,"NLA17_MA-HP001",1,"2017-06-27",8.52,0.0004,16.34,0.37,0.008,15.29875,0.0084,"HAND","NAP","Northern Appalachians",-73.118017,42.163341,"Region_01",0,"Non-Urban","NATURAL",24.64182,427.6,1080207,"NLA_MA-10036",53.4803947891706,0.0000264153637466981,0.000000571142999928607,0.0000000285571499964304,0.000000493926117240387,0.000709408825978351,0.000000599700149925037,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",3.306383492,1.966936165,"Good","Good","Poor",NA
"214",214,2010390,"NLA17_TX-10015",1,"2017-06-29",5.33,0,44.8,1.391,0.016,120.34125,0.016,"PROB","CPL","Coastal Plains",-97.55981,26.07154,"Region_06",421.0146851,"Urban","MAN_MADE",14.04967,9,12110208,"NLA_TX-10137",25.5600347544357,0.0000993074891125866,0.00000114228599985721,0,0.00000388526424422615,0.000443796835970025,0.00000114228599985721,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",14.504784966,46.67358469,"Poor","Poor","Poor",NA
"215",215,2010391,"NLA17_OK-10035",1,"2017-06-28",5.1,0,8.97,0.478,0.007,11.9575,0.007,"HAND","SPL","Southern Plains",-96.14653,36.36073,"Region_06",0,"Non-Urban","MAN_MADE",4212.858,217,11070107,"NLA_OK-10012",88.3967575964952,0.0000341257942457343,0.000000499750124937531,0,0.000000386052556378915,0.000424646128226478,0.000000499750124937531,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)",4.405365367,4.930803948,"Good","Good","Good","Y"
"216",216,2010392,"NLA17_SD-10003",1,"2017-06-29",11.24,0,7.98,1.326,0.019,223.11,0.019,"PROB","TPL","Temperate Plains",-97.11661,44.32809,"Region_08",65.37910387,"Non-Urban","NATURAL",20.86728,536,10170202,"NLA_SD-10081",13.1423586916813,0.0000946669522381666,0.00000135646462483044,0,0.00000720319346466233,0.000935886761032473,0.00000135646462483044,"HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)",7.498352011,68.877719179,"Poor","Fair","Good",NA
"217",217,2010393,"NLA17_UT-10005",1,"2017-06-29",6.22,0,39.2,1.265,0.018,73.70625,0.018,"PROB","WMT","Western Mountains",-111.8412,38.60047,"Region_08",20.61352575,"Non-Urban","MAN_MADE",144.3154,2133,16030002,"NLA_UT-10010",37.9520323810136,0.000090311986863711,0.00000128507174983937,0,0.00000237963506030553,0.000517901748542881,0.00000128507174983937,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)",1.329348722,1.098516076,"Poor","Poor","Poor",NA
"218",218,2010394,"NLA17_ND-10002",1,"2017-06-30",32.89,0,27.2,4.838,0.03,125.16625,0.03,"PROB","NPL","Northern Plains",-99.63065,47.07428,"Region_08",61.49389474,"Non-Urban","NATURAL",12.91515,534,10130103,"NLA_ND-10046",85.47270556451,0.000345398729206825,0.00000214178624973228,0,0.00000404104125317687,0.00273855120732723,0.00000214178624973228,"HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)",2.716049383,4.444444444,"Poor","Poor","Poor",NA
