"","VISIT_ID","NTL_PPM","PTL_PPB","NH4N_PPM","NO3N_PPM","DOC_PPM","DIN_PPM","SITE_ID","VISIT_NO","DATE_COL","SITE_TYPE","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","ECO_REG","CHLA_COND","NTL_COND","PTL_COND","TROPHIC_STATE","tn.tp","TN_mol","NH4N_mol","NO3N_mol","TP_mol","DOC_mol","DIN_mol","ECO_REG_NAME","CHLA_PPB","TSTATE_TP","TSTATE_TN","TSTATE_CHL"
"346",6746,0.246,25,0.019,0.025,3.11,0.044,"NLA12_MO-104",1,2012-06-21,"PROB",-90.58515268,37.64948066,"Region_7",25.2423027,"No","MAN_MADE",70.64731132,323.96,8020202,"NLA_MO-10010","SAP","Good","Good","Fair","Mesotrophic",21.7592502363333,1.75626472478047e-05,1.35646462483044e-06,1.7848218747769e-06,8.07134761402708e-07,0.00025895087427144,3.14128649960734e-06,"Southern Appalachians",2.136,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L))"
"347",6747,0.245,10,0.011,0,3.68,0.011,"NLA12_MO-117",1,2012-06-21,"PROB",-90.63089462,37.91098069,"Region_7",660.5,"No","MAN_MADE",1.770425006,285.66,7140104,"NLA_MO-10051","SAP","Good","Good","Good","Oligotrophic",54.1769949990005,1.74912543728136e-05,7.85321624901835e-07,0,3.22853904561083e-07,0.000306411323896753,7.85321624901835e-07,"Southern Appalachians",1.192,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"348",6753,1.48,110,0.118,0,15.37,0.118,"NLA12_CO-124",1,2012-06-22,"PROB",-104.9732957,39.93104164,"Region_8",111.2858011,"Yes","MAN_MADE",9.204629265,1600.49,10190003,"NLA_CO-10063","SPL","Good","Poor","Poor","Oligotrophic",29.75211599203,0.000105661454986792,8.42435924894696e-06,0,3.55139295017192e-06,0.00127976686094921,8.42435924894696e-06,"Southern Plains",0.525,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","OLIGOTROPHIC (<= 2 ug/L)"
"349",6754,1.694,109,0.017,0.002,10.58,0.019,"NLA12_LA-106",1,2012-06-22,"PROB",-91.70543665,32.71181859,"Region_6",106.4402209,"No","MAN_MADE",50.1152865,26.76,8050001,"NLA_LA-10033","CPL","Poor","Poor","Poor","Hypereutrophic",34.366534180231,0.000120939530234883,1.21367887484829e-06,1.42785749982152e-07,3.51910755971581e-06,0.000880932556203164,1.35646462483044e-06,"Coastal Plains",44,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"350",6755,1.38,397,0.017,0,5.18,0.017,"NLA12_LA-109",1,2012-06-24,"PROB",-91.22708935,31.91895699,"Region_6",50.03298042,"Yes","NATURAL",33.8466449,16.98,8060100,"NLA_LA-10074","CPL","Poor","Poor","Poor","Hypereutrophic",7.68665533322579,9.85221674876847e-05,1.21367887484829e-06,0,1.2817300011075e-05,0.000431307243963364,1.21367887484829e-06,"Coastal Plains",51.6,"HYPEREUTROPHIC (>100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"351",6762,0.655,89,0.012,0,6.68,0.012,"NLA12_TX-195",1,2012-06-24,"PROB",-94.12513187,33.51617531,"Region_6",44.38204899,"Yes","MAN_MADE",17.08974416,82.39,11140201,"NLA_TX-10174","CPL","Poor","Fair","Poor","Hypereutrophic",16.2742177135269,4.67623331191547e-05,8.56714499892911e-07,0,2.87339975059364e-06,0.000556203164029975,8.56714499892911e-07,"Coastal Plains",42.66666667,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"352",6768,1.271,241,0.029,0,4.67,0.029,"NLA12_IA-106",1,2012-06-25,"PROB",-93.9205438,41.46944302,"Region_7",12.30820672,"No","MAN_MADE",93.28222097,278.75,7100008,"NLA_IA-10040","TPL","Poor","Fair","Poor","Hypereutrophic",11.6621154447844,9.07403441136575e-05,2.0703933747412e-06,0,7.78077909992211e-06,0.000388842631140716,2.0703933747412e-06,"Temperate Plains",87.7,"HYPEREUTROPHIC (>100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"353",6774,1.808,62,0.027,0.003,17.16,0.03,"NLA12_ND-115",2,2012-06-25,"PROB",-100.6342083,46.82604195,"Region_8",146.2371257,"No","MAN_MADE",3.873222845,523.43,10130103,"NLA_ND-10055","NPL","Good","Fair","Fair","Eutrophic",64.4845338763614,0.000129078317983865,1.92760762475905e-06,2.14178624973228e-07,2.00169420827872e-06,0.00142880932556203,2.14178624973228e-06,"Northern Plains",55.8,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"354",6775,1.103,137,0.416,0.07,6.34,0.486,"NLA12_NV-141",1,2012-06-25,"PROB",-119.7789359,39.54187799,"Region_9",4.087870376,"Yes","MAN_MADE",7.933417639,1353.79,16050102,"NLA_NV-10109","XER","Good","Poor","Poor","Mesotrophic",17.8034337803955,7.87463411151567e-05,2.96994359962876e-05,4.99750124937531e-06,4.42309849248684e-06,0.00052789342214821,3.46969372456629e-05,"Xeric",5.141333333,"HYPEREUTROPHIC (>100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","MESOTROPHIC (2-7 ug/L))"
"355",6776,1.15,75,0.069,NA,7,NA,"NLA12_WI-140",1,2012-06-25,"PROB",-89.29085205,42.99825202,"Region_5",19.34532864,"Yes","NATURAL",89.74163089,257.77,7090001,"NLA_WI-10075","TPL","Good","Fair","Fair","Eutrophic",33.9066907476738,8.21018062397373e-05,4.92610837438424e-06,NA,2.42140428420812e-06,0.000582847626977519,NA,"Temperate Plains",13.3,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"356",6777,0.89,81,0.034,0.02,4.25,0.054,"NLA12_MD-102",1,2012-06-25,"PROB",-76.85372655,39.2161943,"Region_3",15.42027947,"Yes","MAN_MADE",12.71046189,90.62,2060006,"NLA_MD-10014","SAP","Good","Poor","Poor","Hypereutrophic",24.2970650285263,6.35396587420575e-05,2.42735774969658e-06,1.42785749982152e-06,2.61511662694477e-06,0.000353871773522065,3.8552152495181e-06,"Southern Appalachians",42.56,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"357",6780,6.219,16,0.024,5.89,2.15,5.914,"NLA12_DE-105",1,2012-06-25,"PROB",-75.62927498,38.55992891,"Region_3",15.15970942,"Yes","MAN_MADE",7.112233821,1.96,2060008,"NLA_DE-10018","CPL","Poor","Poor","Good","Mesotrophic",859.506969129551,0.000443992289569501,1.71342899978582e-06,0.000420504033697437,5.16566247297733e-07,0.000179017485428809,0.000422217462697223,"Coastal Plains",3.056,"MESOTROPHIC (10-25 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","MESOTROPHIC (2-7 ug/L))"
"358",6781,2.13,455,0.042,1.25,5.98,1.292,"NLA12_KS-126",1,2012-06-25,"PROB",-95.07715481,37.49187855,"Region_7",428.5333333,"No","MAN_MADE",2.634535372,276.89,11070205,"NLA_KS-10061","TPL","Poor","Poor","Poor","Mesotrophic",10.3518277055726,0.000152066823730992,2.99850074962519e-06,8.92410937388449e-05,1.46898526575293e-05,0.000497918401332223,9.22395944884701e-05,"Temperate Plains",6.336,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","MESOTROPHIC (2-7 ug/L))"
"359",6789,0.401,18,0.011,0,3.4,0.011,"NLA12_IA-103",1,2012-06-26,"PROB",-93.54970598,41.43874241,"Region_7",661.660765,"Yes","MAN_MADE",6.618384421,238.24,7100008,"NLA_IA-10037","TPL","Poor","Good","Good","Mesotrophic",49.2629818471637,2.86285428714214e-05,7.85321624901835e-07,0,5.8113702820995e-07,0.000283097418817652,7.85321624901835e-07,"Temperate Plains",4.12,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"360",6793,0.445,21,0.011,0,4.79,0.011,"NLA12_NV-193",1,2012-06-26,"PROB",-119.9072662,39.10754761,"Region_9",2.307668761,"Yes","MAN_MADE",34.97203318,2124.21,16050101,"NLA_NV-10159","WMT","Fair","Poor","Good","Mesotrophic",46.8586254121579,3.17698293710288e-05,7.85321624901835e-07,0,6.77993199578275e-07,0.000398834304746045,7.85321624901835e-07,"Western Mountains",2.064,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"361",6794,1.07,167,0.016,0.002,9.2,0.018,"NLA12_TX-187",1,2012-06-26,"PROB",-96.05998989,32.41566325,"Region_6",24.85716519,"No","MAN_MADE",21.28673491,117.29,12030107,"NLA_TX-10166","CPL","Poor","Poor","Poor","Hypereutrophic",14.1682475006551,7.63903762404512e-05,1.14228599985721e-06,1.42785749982152e-07,5.39166020617009e-06,0.000766028309741882,1.28507174983937e-06,"Coastal Plains",40.09411765,"HYPEREUTROPHIC (>100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"362",6795,0.135,29,0.0094,0.002,1.62,0.0114,"NLA12_CO-102",1,2012-06-26,"PROB",-108.0511795,38.99724122,"Region_8",139.0707292,"No","MAN_MADE",14.98464518,3070.94,14020005,"NLA_CO-10022","WMT","Good","Good","Good","Oligotrophic",10.2940103094512,9.63803812379525e-06,6.71093024916113e-07,1.42785749982152e-07,9.36276323227142e-07,0.00013488759367194,8.13878774898265e-07,"Western Mountains",0.92,"EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"363",6796,1.024,95,0.02,0.002,7.34,0.022,"NLA12_KS-106",1,2012-06-26,"PROB",-95.98897607,37.19334598,"Region_7",70.9791242,"No","MAN_MADE",13.48185356,252.08,11070106,"NLA_KS-10020","SPL","Good","Poor","Poor","Eutrophic",23.8355501091199,7.31063039908617e-05,1.42785749982152e-06,1.42785749982152e-07,3.06711209333029e-06,0.000611157368859284,1.57064324980367e-06,"Southern Plains",29.33333333,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"364",6797,9.5,3085,0.034,0.003,15.46,0.037,"NLA12_LA-141",1,2012-06-25,"PROB",-91.63026546,31.27688512,"Region_6",50.03298042,"No","MAN_MADE",23.26697468,10.69,8060100,"NLA_LA-10106","CPL","Poor","Poor","Poor","Hypereutrophic",6.80953200132974,0.000678232312415221,2.42735774969658e-06,2.14178624973228e-07,9.96004295570942e-05,0.00128726061615321,2.64153637466981e-06,"Coastal Plains",426,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"365",6798,0.395,26,0.074,0.015,18.19,0.089,"NLA12_MN-105",1,2012-06-26,"PROB",-91.39257365,47.94718951,"Region_5",427.097736,"No","NATURAL",24.04895921,460.42,9030001,"NLA_MN-10034","UMW","Good","Good","Good","Mesotrophic",33.594839913038,2.8200185621475e-05,5.28307274933962e-06,1.07089312486614e-06,8.39420151858817e-07,0.00151457119067444,6.35396587420575e-06,"Upper Midwest",5.536,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"366",6799,3.195,355,0.128,0,35.26,0.128,"NLA12_MT-126",1,2012-06-26,"PROB",-104.3737458,48.98589819,"Region_8",7.757026243,"No","MAN_MADE",41.17842821,679.33,10060007,"NLA_MT-10126","NPL","Good","Poor","Poor","Oligotrophic",19.901753264939,0.000228100235596487,9.13828799885771e-06,0,1.14613136119185e-05,0.00293588676103247,9.13828799885771e-06,"Northern Plains",1.572,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","OLIGOTROPHIC (<= 2 ug/L)"
"367",6800,0.465,49,0.011,0.002,3.57,0.013,"NLA12_NJ-107",1,2012-06-26,"PROB",-74.52116845,41.24716907,"Region_2",53.65289256,"Yes","MAN_MADE",3.443556246,306.91,2020007,"NLA_NJ-10016","NAP","Good","Fair","Poor","Eutrophic",20.9848418779969,3.31976868708503e-05,7.85321624901835e-07,1.42785749982152e-07,1.58198413234931e-06,0.000297252289758535,9.28107374883987e-07,"Northern Appalachians",15.728,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"368",6804,0.688,42,0.015,0.002,6.32,0.017,"NLA12_SD-106",1,2012-06-26,"PROB",-97.26227214,45.44012115,"Region_8",5.2107264,"No","NATURAL",857.1951295,564.78,10160010,"NLA_SD-10015","TPL","Poor","Good","Good","Mesotrophic",36.2232969478254,4.91182979938602e-05,1.07089312486614e-06,1.42785749982152e-07,1.35598639915655e-06,0.000526228143213988,1.21367887484829e-06,"Temperate Plains",5.904,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"369",6805,0.579,58,0.014,0.003,13.59,0.017,"NLA12_TX-157",1,2012-06-25,"PROB",-94.047393,32.82785688,"Region_6",24.85716519,"Yes","MAN_MADE",21.66033969,51.16,11140306,"NLA_TX-10136","CPL","Fair","Fair","Poor","Eutrophic",22.0749332191564,4.13364746198329e-05,9.99500249875062e-07,2.14178624973228e-07,1.87255264645428e-06,0.0011315570358035,1.21367887484829e-06,"Coastal Plains",24.48,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"370",6806,0.193,26,0.0092,0.002,2.4,0.0112,"NLA12_WV-113",1,2012-06-26,"PROB",-79.31478115,38.49141175,"Region_3",56.5,"No","MAN_MADE",3.785692229,604.13,2070001,"NLA_WV-10024","SAP","Poor","Good","Fair","Eutrophic",16.4146939321932,1.37788248732776e-05,6.56814449917898e-07,1.42785749982152e-07,8.39420151858817e-07,0.000199833472106578,7.9960019990005e-07,"Southern Appalachians",8.48,"EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"371",6808,1.735,167,0.042,0.002,18.36,0.044,"NLA12_SD-110",1,2012-06-27,"PROB",-97.66893772,45.45326699,"Region_8",199.6973613,"No","NATURAL",23.02534933,533.4,10160010,"NLA_SD-10029","TPL","Fair","Poor","Poor","Eutrophic",22.9737471155483,0.000123866638109517,2.99850074962519e-06,1.42785749982152e-07,5.39166020617009e-06,0.00152872606161532,3.14128649960734e-06,"Temperate Plains",16.52,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","EUTROPHIC (7 to 30 ug/L)"
"372",6809,0.52,24,0.013,0.003,3.75,0.016,"NLA12_IL-110",1,2012-06-26,"PROB",-88.10299877,40.48022364,"Region_5",1019.5,"Yes","MAN_MADE",1.734537234,235.34,5120109,"NLA_IL-10038","TPL","Poor","Good","Good","Mesotrophic",47.9116282304086,3.71242949953595e-05,9.28107374883987e-07,2.14178624973228e-07,7.748493709466e-07,0.000312239800166528,1.14228599985721e-06,"Temperate Plains",4.533333333,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"373",6812,0.414,27,0.015,0.004,6.48,0.019,"NLA12_NH-105",1,2012-06-26,"PROB",-72.10333954,42.7329984,"Region_1",57.03582643,"Yes","NATURAL",53.36929127,270.74,1080202,"NLA_NH-10005","NAP","Good","Fair","Poor","Mesotrophic",33.9066907476738,2.95566502463054e-05,1.07089312486614e-06,2.85571499964304e-07,8.71705542314925e-07,0.00053955037468776,1.35646462483044e-06,"Northern Appalachians",3.8,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"374",6813,0.238,10,0.0073,0.002,2.73,0.0093,"NLA12_CT-115",1,2012-06-26,"PROB",-72.32903222,41.71185606,"Region_1",10.37583699,"Yes","MAN_MADE",111.7119893,151.74,1100002,"NLA_CT-10030","NAP","Good","Good","Good","Mesotrophic",52.6290808561719,1.69915042478761e-05,5.21167987434854e-07,1.42785749982152e-07,3.22853904561083e-07,0.000227310574521232,6.63953737417006e-07,"Northern Appalachians",3.432,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L))"
"375",6816,1.055,25,0.242,0.014,11.53,0.256,"NLA12_MN-109",1,2012-06-25,"PROB",-90.98889692,47.66784492,"Region_5",3068.360051,"No","NATURAL",42.06111957,511.99,4010101,"NLA_MN-10056","UMW","Good","Poor","Good","Mesotrophic",93.3171097533804,7.53194831155851e-05,1.72770757478404e-05,9.99500249875062e-07,8.07134761402708e-07,0.000960033305578684,1.82765759977154e-05,"Upper Midwest",4.149333333,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","MESOTROPHIC (2-7 ug/L))"
"376",6821,13.413,3436,0.187,0,105.31,0.187,"NLA12_MT-154",1,2012-06-27,"PROB",-104.0593666,48.84940875,"Region_8",8.443021761,"No","NATURAL",78.11089518,624.14,10060007,"NLA_MT-10154","NPL","Good","Poor","Poor","Hypereutrophic",8.63220206126718,0.000957592632255301,1.33504676233312e-05,0,0.000110932601607188,0.00876852622814321,1.33504676233312e-05,"Northern Plains",35.77142857,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"377",6823,0.471,93,0.021,0.004,3.83,0.025,"NLA12_ID-194",1,2012-06-26,"PROB",-115.6524756,43.16587842,"Region_10",5.355105547,"Yes","MAN_MADE",163.9336602,997.16,17050101,"NLA_ID-10143","XER","Good","Fair","Poor","Hypereutrophic",11.1991944895893,3.36260441207967e-05,1.49925037481259e-06,2.85571499964304e-07,3.00254131241807e-06,0.000318900915903414,1.7848218747769e-06,"Xeric",31.36,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"378",6825,0.163,36,0.0075,0.002,2.29,0.0095,"NLA12_UT-173",1,2012-06-27,"PROB",-113.7781188,37.25249786,"Region_8",1.293761905,"No","MAN_MADE",100.9644955,1085.17,15010008,"NLA_UT-10119","XER","Good","Good","Good","Mesotrophic",10.0123017968674,1.16370386235454e-05,5.35446562433069e-07,1.42785749982152e-07,1.1622740564199e-06,0.00019067443796836,6.78232312415221e-07,"Xeric",2.392,"EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L))"
"379",6826,0.641,41,0.017,0.002,6.25,0.019,"NLA12_UT-165",1,2012-06-27,"PROB",-111.6019686,38.04946334,"Region_8",0.718756614,"No","MAN_MADE",136.7945031,3070.67,14070005,"NLA_UT-10111","WMT","Good","Poor","Fair","Oligotrophic",34.5718803328614,4.57628328692796e-05,1.21367887484829e-06,1.42785749982152e-07,1.32370100870044e-06,0.000520399666944213,1.35646462483044e-06,"Western Mountains",1.46,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"380",6827,0.245,11,0.011,0.002,2.76,0.013,"NLA12_WV-111",1,2012-06-27,"PROB",-80.4100598,39.51588788,"Region_3",21.17800063,"No","MAN_MADE",5.198673047,303.27,5020003,"NLA_WV-10022","SAP","Good","Good","Good","Mesotrophic",49.251813635455,1.74912543728136e-05,7.85321624901835e-07,1.42785749982152e-07,3.55139295017192e-07,0.000229808492922565,9.28107374883987e-07,"Southern Appalachians",2.229090909,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L))"
"381",6829,0.606,83,0.0098,0,9.5,0.0098,"NLA12_NV-109",1,2012-06-27,"PROB",-119.5715783,40.04718141,"Region_9",17.46500711,"No","NATURAL",46299.68324,1156.74,16050103,"NLA_NV-10054","XER","Good","Fair","Fair","Oligotrophic",16.1451974277818,4.3264082244592e-05,6.99650174912544e-07,0,2.67968740785699e-06,0.000791007493755204,6.99650174912544e-07,"Xeric",0.329142857,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"382",6830,0.368,28,0.013,0.002,4.06,0.015,"NLA12_KS-107",1,2012-06-27,"PROB",-96.30955756,38.12596204,"Region_7",60.00397997,"No","MAN_MADE",16.10220848,391.96,11070101,"NLA_KS-10035","TPL","Poor","Good","Good","Eutrophic",29.0628777837204,2.62725779967159e-05,9.28107374883987e-07,1.42785749982152e-07,9.03990932771033e-07,0.000338051623646961,1.07089312486614e-06,"Temperate Plains",7.586206897,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"383",6831,0.303,20,0.0082,0.003,6.33,0.0112,"NLA12_RI-104",1,2012-06-27,"PROB",-71.68263866,41.89149766,"Region_1",5.302028517,"Yes","MAN_MADE",93.75240405,128.76,1090003,"NLA_RI-10040","NAP","Fair","Good","Fair","Mesotrophic",33.5012846626472,2.1632041122296e-05,5.85421574926822e-07,2.14178624973228e-07,6.45707809122167e-07,0.000527060782681099,7.9960019990005e-07,"Northern Appalachians",6.528,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L))"
"384",6832,0.3,14,0.05,0.04,3.02,0.09,"NLA12_PA-118",1,2012-06-27,"PROB",-75.48540368,41.28167082,"Region_3",61.40017396,"Yes","NATURAL",28.1537761,579.2,2050107,"NLA_PA-10040","NAP","Fair","Good","Good","Mesotrophic",47.3851268212832,2.14178624973228e-05,3.56964374955379e-06,2.85571499964304e-06,4.51995466385517e-07,0.000251457119067444,6.42535874919683e-06,"Northern Appalachians",5.19,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L))"
"385",6833,0.27,10,0.08,0.04,3.83,0.12,"NLA12_PA-109",1,2012-06-26,"PROB",-76.28316084,41.34409259,"Region_3",53.03929921,"No","NATURAL",102.1447463,677.12,2050107,"NLA_PA-10031","NAP","Good","Good","Good","Eutrophic",59.7052597948169,1.92760762475905e-05,5.71142999928607e-06,2.85571499964304e-06,3.22853904561083e-07,0.000318900915903414,8.56714499892911e-06,"Northern Appalachians",11.19,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"386",6834,0.396,16,0.024,0.135,5.07,0.159,"NLA12_NY-0102",1,2012-06-27,"PROB",-74.36720503,44.03842234,"Region_2",40.17888565,"No","NATURAL",1683.026984,495.93,4150305,"NLA_NY-10004","NAP","Good","Good","Fair","Oligotrophic",54.7298214785821,2.82715784964661e-05,1.71342899978582e-06,9.63803812379525e-06,5.16566247297733e-07,0.000422148209825146,1.13514671235811e-05,"Northern Appalachians",1.171428571,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"387",6838,1.495,227,0.013,0.002,5.5,0.015,"NLA12_DE-102",1,2012-06-27,"PROB",-75.52117937,38.98857897,"Region_3",25.70326543,"No","MAN_MADE",23.04867436,1.89,2040207,"NLA_DE-10013","CPL","Poor","Poor","Poor","Hypereutrophic",14.5634464665119,0.000106732348111658,9.28107374883987e-07,1.42785749982152e-07,7.32878363353659e-06,0.000457951706910908,1.07089312486614e-06,"Coastal Plains",78,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"388",6839,0.764,17,0.013,0.003,19.52,0.016,"NLA12_MN-150",1,2012-06-27,"PROB",-91.43895436,48.02221592,"Region_5",129.5148775,"No","NATURAL",12.0014399,427.26,9030001,"NLA_MN-10110","UMW","Good","Fair","Good","Mesotrophic",99.3786895059697,5.4544156493182e-05,9.28107374883987e-07,2.14178624973228e-07,5.48851637753842e-07,0.00162531223980017,1.14228599985721e-06,"Upper Midwest",6.08,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","MESOTROPHIC (2-7 ug/L))"
"389",6841,2.75,254,0.028,0,16.38,0.028,"NLA12_ND-102",1,2012-06-27,"PROB",-98.89816807,48.24815308,"Region_8",234.2803929,"No","NATURAL",180.9746113,443.79,9020201,"NLA_ND-10021","TPL","Poor","Poor","Poor","Hypereutrophic",23.9413042338505,0.000196330406225459,1.99900049975012e-06,0,8.20048917585151e-06,0.00136386344712739,1.99900049975012e-06,"Temperate Plains",59.2,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"390",6843,2.424,306,0.206,0.016,19.77,0.222,"NLA12_OR-111",1,2012-06-27,"PROB",-118.8540185,42.91786524,"Region_10",14.9151949,"No","NATURAL",278.6812204,1267.15,17120003,"NLA_OR-10044","XER","Good","Poor","Poor","Eutrophic",17.5170115883123,0.000173056328978368,1.47069322481616e-05,1.14228599985721e-06,9.87932947956915e-06,0.00164612822647794,1.58492182480188e-05,"Xeric",14.9,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","EUTROPHIC (7 to 30 ug/L)"
"391",6848,0.696,33,0.012,0.002,5.14,0.014,"NLA12_IA-113",1,2012-06-28,"PROB",-94.07030363,40.85032616,"Region_7",6.018682365,"No","MAN_MADE",163.0441416,339.34,10280102,"NLA_IA-10048","TPL","Fair","Good","Good","Eutrophic",46.6384520956145,4.96894409937888e-05,8.56714499892911e-07,1.42785749982152e-07,1.06541788505157e-06,0.000427976686094921,9.99500249875062e-07,"Temperate Plains",15.9,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"392",6849,0.83,43,0.021,0.002,10.92,0.023,"NLA12_TX-107",1,2012-06-27,"PROB",-99.48754057,31.77914564,"Region_6",745.4687385,"No","MAN_MADE",8.212572355,518.27,12090106,"NLA_TX-10030","SPL","Good","Fair","Fair","Mesotrophic",42.6833467956055,5.9256086242593e-05,1.49925037481259e-06,1.42785749982152e-07,1.38827178961266e-06,0.000909242298084929,1.64203612479475e-06,"Southern Plains",3.744,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","MESOTROPHIC (2-7 ug/L))"
